x,y,z,q1,q2,q3,q4,q5,q6,q7
-1.821555475278026637e-01,2.498215861663621307e-01,9.304386444527557032e-01,-1.748404724610437277e-01,-6.135868697590936005e-01,1.357550872518369811e+00,-5.347256140444374140e-01,-1.028662370678977922e+00,5.664847570532812737e-01,2.848821258026547287e+00
-2.485978455056714609e-01,-1.678390612626934064e-01,2.001879139717596123e-01,2.428786797644381767e+00,-7.405997880482844131e-01,1.821716500550059070e+00,-2.801830640128624150e+00,2.390290987786475529e+00,2.902664274713799397e+00,-1.756375113077509154e+00
-4.440813551210569254e-02,-5.225486272870765170e-01,7.290594695063055131e-01,-1.183788090895330658e+00,3.367353084596818036e-01,-8.357400934433090178e-01,-8.615623183416887265e-01,5.351504649790990165e-01,7.632909915287530156e-01,6.379745002677545962e-01
-3.025327595758908056e-02,4.739144310556942519e-01,2.052317638879275485e-01,-2.815541660647204569e+00,-1.368200698872072074e+00,-1.962961907684060092e+00,-2.009613186229739057e+00,-2.827994976052142562e+00,3.487821456688403376e+00,-1.509285111993717621e+00
1.957895828158119078e-01,4.055586179922067713e-01,2.806066139826368100e-01,-1.328920238721340796e+00,-4.382364442146844397e-01,2.553640118930592617e+00,-2.015190193226738202e+00,-3.990162311505631720e-01,1.108073910061727840e+00,2.759363733090092641e+00
-1.698880760066014683e-01,5.236381575914368369e-01,6.958321472991916279e-01,-7.830172391191512205e-01,-1.467614128432537690e+00,9.153499922212100515e-01,-9.204686329328555239e-01,-7.402355058140601685e-01,7.797106508906258560e-01,-5.257970918423486850e-01
7.377899891662054177e-01,2.247338758224550204e-01,5.059773541026845178e-01,-3.530387882913643693e-01,1.745436507138822257e+00,2.076774276260960672e+00,-1.207652395841726012e+00,-1.773439410051332210e+00,2.575749831115269117e+00,1.500640219222276084e+00
-2.946267351299941550e-01,1.548157224927971809e-01,8.176564470175793353e-01,-2.460197648004949222e+00,-4.246895151415985836e-01,-1.003243861019583516e+00,-1.359135600842988456e+00,8.867903472258604758e-01,6.666505744357339447e-01,-1.757932271571394089e-01
3.855550706515372683e-01,2.597603456649785758e-01,7.610441647688765965e-01,2.851620734588972805e+00,-1.706135299362733670e+00,-7.474630130625601332e-01,-2.067728295967229180e+00,-5.470519819893486790e-01,3.258991113812524265e+00,-3.574606080928481866e-01
-1.095212800803171682e-01,5.030652072688064358e-01,2.311687740451611461e-01,2.219553940667810199e+00,2.662024068385608899e-01,-4.367650755487337833e-01,-2.313838433939105155e+00,1.875018677733526484e+00,2.410991752354342932e+00,-1.667362151102768753e+00
5.482533607867903225e-01,7.876415089334065645e-03,8.088618587343326949e-02,-2.143371560921246033e+00,-1.319979997826288942e+00,2.370162952748873675e+00,-1.860421995674229168e+00,1.855863360527377548e+00,3.357619727611598659e+00,-1.585626321079917300e+00
1.528751537271871852e-02,-8.066620938925390949e-02,2.676974171493300969e-01,-2.708275805174143791e+00,-1.126495631013013865e+00,1.581638620600448686e+00,-3.024745058460393210e+00,3.715811557434820500e-01,7.038844395013483801e-01,1.545031993711077245e+00
2.238487060906097781e-01,-5.572571307499971649e-01,5.538187777307778115e-01,-1.194972148877382345e-01,1.729577053065276537e-01,-1.196992559519757249e+00,-1.700807910401890277e+00,-2.632141178532044545e+00,3.034079549806528942e+00,2.361048762041320526e+00
-2.412992379738715942e-01,-2.675331158948466778e-02,1.489237292400038826e-01,1.463839729248215260e+00,-1.542711189377121705e-02,1.991886520678690875e+00,-3.059533551726730138e+00,9.615572160896932452e-01,2.875277522362308602e+00,-1.004353761707986958e+00
-2.428750202174539685e-01,-2.683669305064310673e-01,5.334068539680152377e-01,2.065976377329408198e+00,-1.761330434335721451e+00,7.655045050754649694e-01,-2.167627033077172527e+00,7.452701902663232403e-01,9.303707878450556690e-01,-1.681535432716218859e+00
1.168820067249213002e-01,-1.462942633812643334e-01,1.163806104474577108e+00,7.309732811512694717e-01,-1.080169214858206495e-02,-1.811895691937469133e+00,-4.115890353331845830e-01,2.215548319554761836e+00,2.054323318556126043e+00,1.194120383549720277e+00
5.513270385033359755e-01,9.821110948523854856e-02,6.038854112018310349e-01,-2.816652570998119387e-01,1.062286416042938608e+00,1.934363090952255337e+00,-7.777567424491138581e-01,-1.488195625203268646e+00,7.529700648619847003e-02,9.169183356198544743e-01
6.044467804225458485e-01,2.360576380376910866e-01,7.196865488955436208e-01,-5.141729181630174672e-01,1.389375218181400307e+00,2.084956574605630220e+00,-1.469209965920290628e+00,-7.100885911019605423e-01,2.670257579747664423e+00,1.213088015798869268e+00
1.321931131567708473e-01,6.942729552408870575e-01,5.753220223465643768e-02,1.056147082841655038e+00,1.206702367495342543e+00,4.479838829085260876e-01,-1.522353516999543910e+00,9.796572612128517932e-02,3.333568100074916440e+00,-7.720439329203228063e-01
5.140895965077286744e-01,-2.923347890733060117e-01,6.392244887388710550e-01,1.981060491741485574e+00,1.723082268382380988e-02,-2.402546119242520817e+00,-1.723605056074898556e+00,-1.209808072039811666e+00,1.972598733338013721e+00,2.047077301813275962e+00
1.137683213348510414e-01,-2.657697446387718432e-01,1.129710521798901190e+00,-1.857234675284670233e+00,-8.730842399490890138e-02,4.780180465536973955e-01,-7.607692451860419425e-01,2.555020520732964595e+00,2.058241104375004404e+00,2.442854801288623090e+00
6.973943817949129764e-01,-9.488686249374314596e-02,5.265746850975183690e-01,-9.469773721699381586e-01,9.314628741234338705e-01,1.528025305492952679e+00,-1.416611778705396230e+00,-1.890068163692916858e+00,1.438603990343576555e+00,-1.211814414921920546e+00
1.043345912068995851e-01,-4.690680220203352624e-01,5.586119304406422792e-01,2.705094720021899324e+00,5.096495524775241925e-01,2.369965226198979646e+00,-2.182224531327203731e+00,-4.117213005539417381e-01,2.121426295557883535e+00,-8.417049054365479677e-01
-4.824160437748152286e-01,-1.010592997440131757e-01,7.424022037373632088e-01,-2.520411602700209919e-01,3.499580695767856575e-01,-2.733111064612754770e+00,-2.051226724153579095e+00,-2.895715471878532288e+00,1.801684297324305239e+00,6.257558534760709890e-01
6.404295887643958185e-01,3.464194382722542431e-01,7.655537976866407801e-01,-2.358213274379521884e+00,-9.088593268417364257e-01,1.761328611215925211e+00,-5.493150388913572435e-01,-6.504735247575070822e-01,3.051809240409883550e+00,-1.291249373931764977e+00
2.645462248024306184e-01,2.880485685383789018e-01,9.405328585032000088e-01,1.194191040084313205e+00,1.601891417676712948e-01,-3.470659368379740428e-01,-1.101016729202496380e+00,-2.819414405310881389e+00,5.952493355677912490e-01,-1.194586847336180035e+00
1.817819235655422916e-01,5.414576352411261118e-01,7.266177131609153905e-01,1.046179761005051390e+00,7.267732442854826225e-01,1.047328215333838575e+00,-7.673810632022091127e-01,-2.436078255486421540e+00,3.820952958174719249e-01,2.058904622558687780e+00
4.771398790213207119e-01,-4.503152079061094604e-01,7.287800465544336248e-01,-8.294820593431873057e-01,2.409404276638884568e-01,2.029525641940210789e-02,-1.190385623415788574e+00,-2.451170755145244406e+00,2.884339363175015603e+00,-2.182006910622687368e+00
1.500513165504468449e-01,9.043776726142027655e-02,8.827371683925546719e-01,1.050883631866399437e+00,-3.448512425928953462e-01,-4.483608065597044501e-02,-1.055247103183405422e+00,-7.474100624694801631e-01,1.565152295236987290e-01,2.689641730674982245e+00
5.926762474422501148e-01,1.779506556391312611e-01,4.889182684048471450e-01,1.313899551694648338e-01,8.533177150984738724e-01,1.813222665978555526e-01,-6.111196050874130314e-01,3.743861416342837423e-01,4.456706746413416353e-01,8.222066356157360367e-01
5.520819421259107185e-03,-6.574531521666198142e-01,6.012707512101249652e-01,-1.896140561282112946e+00,1.140557171798595615e+00,1.049070913139492411e+00,-2.506342769325335951e-01,7.478940946035117499e-01,8.316397143070320963e-01,3.310549405116902655e-01
4.122612218493494907e-01,6.446561889505593168e-01,5.733665555128503177e-01,1.574648572705643179e+00,7.466943604783691235e-01,-9.137328854273953915e-01,-1.104291197037983396e+00,2.521948941178424608e+00,2.564049052442148646e+00,-7.688556753491959661e-01
-6.672048805345295874e-02,-3.513185423152988540e-01,4.991049124559687189e-01,2.379933766241584703e+00,1.154547655174080312e+00,2.057934706987969431e+00,-2.750369028543401928e+00,-1.211937737885853572e+00,2.960991688226302543e+00,-1.304765368844139406e+00
8.747416000860158691e-02,-6.049182699957567078e-01,8.216247848051179137e-01,-2.469947809377781578e+00,6.458294279533927096e-01,1.733970127839552067e+00,-1.145054807770765848e+00,-8.989777087535237854e-01,2.092785639188690983e+00,-2.772313401313414083e+00
2.005204203784586581e-01,-2.118580148882727721e-01,8.897606312968000530e-01,3.630616334332188444e-01,1.257367339695935282e+00,-2.444759556325580618e+00,-1.920658490959956222e+00,-1.941779620651536309e+00,1.415249762410743850e+00,-2.821633540465914525e+00
-1.007140955592272791e-01,4.294085193995881289e-01,9.145322861807293480e-01,1.899058357501656413e+00,-1.323857435737196830e-02,-3.712907281321569108e-01,-1.265014058375009798e+00,2.028063415452893370e+00,1.080761671863117224e+00,-1.347006661883810574e+00
-3.863053249989913118e-02,8.754726736685389255e-02,2.594469116175033840e-01,-2.610230560515734766e+00,-8.232095936838830230e-01,-2.513368551501603765e+00,-2.946282979991164286e+00,3.055208774468667343e-01,6.758736906239972697e-01,-2.466750758352948658e+00
6.269125423953221254e-01,-5.265331062337088586e-01,5.473505742539735985e-01,2.414445211748893261e+00,-1.237861762933523568e+00,-2.347550398545330097e+00,-1.579951469600646696e-01,9.674065888460794405e-01,2.718366983053593255e+00,3.662039517822130996e-01
-5.349963939402142543e-01,-4.123054067846659843e-02,1.447078289787200045e-01,-2.489161996387681430e+00,1.204775395213806721e+00,-4.749399496347361804e-01,-1.893204059047102428e+00,-2.113018240238568435e+00,4.097257496980962754e-01,1.288929352822689722e-01
1.925207815013523227e-01,2.873618342632977551e-01,1.027089422615594438e+00,3.983003579634387670e-01,6.584785263718329062e-02,6.554443840667176779e-01,-4.371919672745918639e-01,2.436287160874517355e-02,1.412007601019804603e+00,-1.410417761249001645e+00
4.674798082366198315e-01,1.236060902217442914e-01,7.765822161767934606e-01,-1.119130553616165757e+00,2.142840560372367698e-01,1.711387344717912651e+00,-1.747195789173949132e+00,-2.660823075573888197e+00,6.921543246065009480e-01,-2.371760959535788693e+00
4.407454013253960801e-01,-3.491409807611762783e-01,4.690687378984899625e-01,-9.656082591114645286e-01,6.497433430420018752e-01,5.256011566568155047e-01,-1.083955102535319570e+00,-2.630758114468600972e-01,3.967628437687223952e-01,-1.180492996502047198e+00
5.813162568651322054e-02,-2.108620478262821230e-01,1.147600635359384613e+00,6.350501487088289210e-02,-9.990663083968565061e-03,-1.485225918606249307e+00,-5.942700239412572749e-01,-3.863825312910900145e-01,3.169524135730603653e+00,-1.358735699859222379e+00
-2.322273260233253256e-01,-1.255258444733390044e-01,2.074387912823140168e-01,2.560597960548915086e+00,-1.367814711282082651e+00,1.559643350042493548e+00,-3.010420454517832578e+00,-1.527758075440484919e+00,3.264115403945118121e+00,-8.684916310934021055e-01
-5.575768130205180917e-01,-2.868325606466242683e-01,5.285280416547095683e-01,2.505786182782606009e+00,1.513265510194946817e+00,1.739315790520969518e+00,-1.882287546876328044e+00,2.075807708908052884e+00,1.705826245884720205e+00,-2.165958301673872377e+00
-1.633880725946954826e-01,7.015706896207912768e-01,7.973146585353948490e-01,2.039246789517718650e+00,1.114453386382761035e+00,-2.111533838019348686e+00,-4.705539225476478293e-01,1.098719296831345282e-01,2.785593568832391398e+00,-1.343188135486773183e+00
2.966731207057645703e-01,-1.089336621826311330e-01,1.683009796607931596e-03,-1.648616162737361890e+00,1.227454359734657441e+00,5.806387459515121030e-01,-2.627735897708436852e+00,-7.771487202576112807e-01,3.220705998876690401e+00,-1.837649275482351463e-01
1.365570842849843924e-01,6.325363447051332022e-01,5.963427761809998451e-01,-9.452743228217925786e-01,-5.604785801486751318e-01,1.880988507743608817e+00,-1.707648618353090564e+00,2.597760194845003756e+00,1.159682368748029990e+00,1.486047027205680049e+00
-2.921253530578306057e-01,1.632964891989623357e-01,5.585575791085987118e-01,-1.241622375350163843e+00,9.438639381627820235e-01,-2.795037324290495562e+00,-2.681407234333687661e+00,-1.394865483567909292e+00,3.262376614695882360e+00,-1.028444407447840936e+00
1.983964027961133691e-01,1.546045355745975514e-01,5.602262616764659420e-01,-9.545301428247121578e-02,-1.384775111362340549e+00,3.863339891979600260e-01,-2.782920403635906315e+00,-2.076556054652822336e+00,3.001864957475165685e+00,-1.483783801510309752e+00
-1.157221741408921284e-01,3.094757311386279741e-01,2.490774743231210231e-01,-2.542095997935965634e+00,3.588308779491149458e-01,-2.048178096016180394e+00,-2.912497012044857669e+00,1.915220121967956768e+00,1.479982052176230356e+00,2.117562590759647367e+00
1.846469465858753545e-01,-7.066452071779250055e-02,1.039193585476212017e-01,1.413918325898440909e+00,-1.053802758315420141e+00,-2.405603351636556919e+00,-2.556756885526672907e+00,-3.140252707717916536e-02,1.331352738049124351e+00,1.923503958121553392e+00
3.915832536107204387e-01,-3.263980409046685627e-01,1.002503866705502622e+00,-1.782185553475814643e-01,1.929379443640311109e-01,-6.521016956138141474e-01,-8.055440845666503868e-01,1.094717150712091858e+00,2.567675927129517088e+00,1.573617886403435140e+00
9.028564862081546460e-02,5.884163993883582133e-01,3.629679095899532304e-01,-5.874760902130899964e-01,-1.342341495471078172e+00,1.842106375394988671e+00,-2.034087020831218950e+00,1.111072597431117526e+00,3.708528012432743548e+00,1.169007495167084354e+00
-7.590674607754144265e-02,-1.695937163971053541e-03,6.094935213044944122e-01,2.356337126174495200e+00,-1.714937161012064060e+00,6.009390203307161116e-01,-2.778934600743259598e+00,2.158291830996807992e+00,3.602173781174914158e+00,-2.699114171758252745e+00
-3.449188795124603635e-01,-6.997658126008722279e-01,6.552949070425194700e-01,-2.124883735962546538e+00,1.172649887866469953e+00,1.082819957977839476e+00,-1.250450124653861295e-01,1.486214274975007132e+00,2.222502390883093870e+00,2.273754119758009118e-01
-4.227806799191081988e-02,1.044674815913372856e-01,1.088835376056795923e-01,-2.839828517854654955e+00,1.000163017658221687e+00,-6.720936495538580857e-01,-2.750933748255177225e+00,2.713608144712194026e-01,1.377389567481185351e+00,6.133409909947138416e-01
3.453504186185912816e-01,-3.445751952597699008e-03,1.044097079282531482e+00,-2.800401697771338849e+00,-1.180624182809276057e+00,2.307804073687873547e-01,-1.240667843911850143e+00,-2.420651161173250188e+00,2.381508212551985082e+00,1.977035333639037606e+00
7.851912407554680062e-02,3.732855659030758222e-01,9.801426544916416184e-01,-1.235375671466270031e+00,7.516966392810298103e-02,2.353055078904718211e+00,-9.614179845774537547e-01,-1.699250831808643225e+00,3.625710892069360369e+00,-9.150171952819683430e-01
-1.676443731097933820e-01,-1.614983020697286220e-01,1.130210601071459209e+00,1.878428942162817084e+00,-1.673284155504100035e-01,1.678913255407047611e+00,-3.073110549336219854e-01,2.333378996683877826e+00,3.015546674205932920e+00,-1.025698314764799113e+00
5.068995165430728589e-01,-6.937873150889756202e-02,6.554477575129544764e-01,2.390776275903254255e+00,-1.221630636099508393e+00,-1.389430305448199787e+00,-1.131293974561206062e+00,1.437961410681853014e+00,1.727174513639960218e-01,-1.339200987303430734e+00
4.810004886404319335e-01,-5.107966420141563102e-01,8.174008665042724608e-01,-7.588215600552716822e-01,1.223696751847881181e+00,-2.885890830484099556e+00,-4.001232639937106761e-01,-9.575711442347023539e-01,2.306865724056774258e+00,2.524798001201049136e+00
-3.724335994020418483e-01,1.541092249164384698e-01,9.413325320662003781e-01,-2.540098030864506029e+00,1.594731735496042191e-01,-1.609471851063872139e+00,-9.635552944747782789e-01,1.841439402231089151e+00,9.111141541364643492e-01,2.085229145935161288e+00
-3.802259647465889847e-01,4.332514428229694570e-01,4.257331648734620222e-01,-1.869066351740770404e+00,-7.022532347131593689e-02,-2.136348550714233685e+00,-2.148142361641593112e+00,-7.293088112882424312e-01,2.603461002787975431e+00,-1.061170409348411336e+00
6.675489859263256109e-02,5.338261740028725777e-01,5.371975442537506584e-01,1.718229539097273495e-01,5.332524310610251561e-01,1.655550457511832274e+00,-2.190091173922805279e+00,-2.570511350083787505e+00,8.764492777388880329e-01,2.662167855395622951e-01
-5.697266239802607768e-02,-2.494138763596901939e-02,1.872857382256428727e-01,2.188262031486217563e+00,5.551881180651729863e-01,6.215734278551900971e-01,-2.975650952369756741e+00,-1.137466957828925374e-02,1.230168876901391650e+00,-8.840692239913932049e-01
3.111463889317377940e-01,2.385404282238171580e-01,1.532824856890755427e-01,2.661694335637502906e+00,-1.185940864886141366e+00,-2.384997443307212528e+00,-2.155427428810345436e+00,8.267941952128698979e-01,9.991547560478266643e-01,1.192526065273263658e+00
-5.494563004689356767e-01,-1.222188341928701072e-02,3.730838706573003094e-01,1.130362292202032659e+00,-2.178040759564379147e-01,1.939247702523459349e+00,-2.099325590099572647e+00,7.137848399479054251e-01,2.018346583018276519e+00,-2.481604253243039349e+00
-1.070853418069318830e-02,2.485977701998736966e-01,9.452074987165154374e-01,-8.851738939992217503e-01,2.225002589539657460e-01,2.758276834809957112e+00,-7.192614077358454594e-01,-1.106248645344756198e-01,7.234972111161164232e-01,-1.332837448188850304e+00
