t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
2.347945640836236747e-01,7.283736588091219710e-01,3.367859259372598529e-02,2.481758750410270331e-01,-5.864551994678962599e-02,-5.314251235085406533e-01,-9.438628730980308523e-02,6.682857516122161501e-01,-1.335373837991499224e-02,8.440046903067278672e-01,-5.864551994678962599e-02,-5.314251235085406533e-01,-9.438628730980308523e-02
2.357936898882348475e-01,7.289111785571698032e-01,3.360406632366347984e-02,2.494018744725394754e-01,-5.855708430128397923e-02,-5.247096100734160995e-01,-9.453856848948889724e-02,6.638286183700153886e-01,-1.318565812422995559e-02,8.455598038920560944e-01,-5.855708430128397923e-02,-5.247096100734160995e-01,-9.453856848948889724e-02
2.367928156928460204e-01,7.294452750089592818e-01,3.352961455061705121e-02,2.506248227566007514e-01,-5.847122707912327105e-02,-5.179939934277776326e-01,-9.469107442983520917e-02,6.593725540256395456e-01,-1.301791706056845688e-02,8.471054339084433948e-01,-5.847122707912327105e-02,-5.179939934277776326e-01,-9.469107442983520917e-02
2.377919414974571655e-01,7.299759672737107241e-01,3.345523722642989445e-02,2.518447013046249960e-01,-5.838794908310090265e-02,-5.112782743741641767e-01,-9.484380480705596750e-02,6.549176077032928811e-01,-1.285051608302381632e-02,8.486416116248349795e-01,-5.838794908310090265e-02,-5.112782743741641767e-01,-9.484380480705596750e-02
2.387910673020683383e-01,7.305032744575858938e-01,3.338093431093086538e-02,2.530614916387340374e-01,-5.830725113190768361e-02,-5.045624537161116363e-01,-9.499675926962702910e-02,6.504638282511775449e-01,-1.268345607608435677e-02,8.501683684295443522e-01,-5.830725113190768361e-02,-5.045624537161116363e-01,-9.499675926962702910e-02
2.397901931066795111e-01,7.310272156628535578e-01,3.330670577193083765e-02,2.542751753913641277e-01,-5.822913406014035981e-02,-4.978465322581631658e-01,-9.514993743833527473e-02,6.460112642419469919e-01,-1.251673791477877357e-02,8.516857358281272328e-01,-5.822913406014035981e-02,-4.978465322581631658e-01,-9.514993743833527473e-02
2.407893189112906562e-01,7.315478099870585948e-01,3.323255158521877528e-02,2.554857343048711482e-01,-5.815359871831050215e-02,-4.911305108058698354e-01,-9.530333890632622373e-02,6.415599639731696113e-01,-1.235036246482199701e-02,8.531937454412653610e-01,-5.815359871831050215e-02,-4.911305108058698354e-01,-9.530333890632622373e-02
2.417884447159018291e-01,7.320650765221979883e-01,3.315847173455697960e-02,2.566931502311305957e-01,-5.808064597285079317e-02,-4.844143901658063411e-01,-9.545696323915114911e-02,6.371099754678083427e-01,-1.218433058275929931e-02,8.546924290026555182e-01,-5.808064597285079317e-02,-4.844143901658063411e-01,-9.545696323915114911e-02
2.427875705205130019e-01,7.325790343538970406e-01,3.308446621167604462e-02,2.578974051311370141e-01,-5.801027670612102227e-02,-4.776981711455683954e-01,-9.561080997481398447e-02,6.326613464747040672e-01,-1.201864311610974234e-02,8.561818183569180896e-01,-5.801027670612102227e-02,-4.776981711455683954e-01,-9.561080997481398447e-02
2.437866963251241748e-01,7.330897025605950246e-01,3.301053501626906306e-02,2.590984810746009837e-01,-5.794249181641190904e-02,-4.709818545537859391e-01,-9.576487862381603822e-02,6.282141244690708781e-01,-1.185330090351015275e-02,8.576619454575100665e-01,-5.794249181641190904e-02,-4.709818545537859391e-01,-9.576487862381603822e-02
2.447858221297353198e-01,7.335971002127307239e-01,3.293667815598547849e-02,2.602963602395439446e-01,-5.787729221794819107e-02,-4.642654412001269160e-01,-9.591916866920079110e-02,6.237683566530020096e-01,-1.168830477485665459e-02,8.591328423646502621e-01,-5.787729221794819107e-02,-4.642654412001269160e-01,-9.591916866920079110e-02
2.457849479343464927e-01,7.341012463719347458e-01,3.286289564642418115e-02,2.614910249118899688e-01,-5.781467884089041415e-02,-4.575489318953032680e-01,-9.607367956659783326e-02,6.193240899559842028e-01,-1.152365555144643783e-02,8.605945412432536301e-01,-5.781467884089041415e-02,-4.575489318953032680e-01,-9.607367956659783326e-02
2.467840737389576655e-01,7.346021600902259419e-01,3.278918751112642332e-02,2.626824574850561422e-01,-5.775465263133514743e-02,-4.508323274510799838e-01,-9.622841074426535801e-02,6.148813710354219531e-01,-1.135935404611895100e-02,8.620470743608784625e-01,-5.775465263133514743e-02,-4.508323274510799838e-01,-9.622841074426535801e-02
2.477831995435688106e-01,7.350998604092107147e-01,3.271555378156773553e-02,2.638706404595401733e-01,-5.769721455131433807e-02,-4.441156286802820929e-01,-9.638336160313247525e-02,6.104402462771714166e-01,-1.119540106339565050e-02,8.634904740856811367e-01,-5.769721455131433807e-02,-4.441156286802820929e-01,-9.638336160313247525e-02
2.487823253481799834e-01,7.355943663592899862e-01,3.264199449714976636e-02,2.650555564425071120e-01,-5.764236557879299366e-02,-4.373988363967955539e-01,-9.653853151684017864e-02,6.060007617960820880e-01,-1.103179739961959033e-02,8.649247728843877381e-01,-5.764236557879299366e-02,-4.373988363967955539e-01,-9.653853151684017864e-02
2.497814511527911563e-01,7.360856969588660537e-01,3.256850970519131055e-02,2.662371881473727386e-01,-5.759010670766576828e-02,-4.306819514155835193e-01,-9.669391983178128591e-02,6.015629634365490253e-01,-1.086854384309409588e-02,8.663500033202659045e-01,-5.759010670766576828e-02,-4.306819514155835193e-01,-9.669391983178128591e-02
2.507805769574023014e-01,7.365738712135566635e-01,3.249509946091899693e-02,2.674155183933853985e-01,-5.754043894775245915e-02,-4.239649745526852809e-01,-9.684952586714015710e-02,5.971268967730751775e-01,-1.070564117422050099e-02,8.677661980511161000e-01,-5.754043894775245915e-02,-4.239649745526852809e-01,-9.684952586714015710e-02
2.517797027620135020e-01,7.370589081154134137e-01,3.242176382745731722e-02,2.685905301052065042e-01,-5.749336332479225431e-02,-4.172479066252254842e-01,-9.700534891493113598e-02,5.926926071108381544e-01,-1.054309016563548251e-02,8.691733898272711034e-01,-5.749336332479225431e-02,-4.172479066252254842e-01,-9.700534891493113598e-02
2.527788285666246471e-01,7.375408266421432657e-01,3.234850287581821082e-02,2.697622063124870406e-01,-5.744888088043626634e-02,-4.105307484514223448e-01,-9.716138824003615893e-02,5.882601394862728705e-01,-1.038089158234700021e-02,8.705716114896011604e-01,-5.744888088043626634e-02,-4.105307484514223448e-01,-9.716138824003615893e-02
2.537779543712357921e-01,7.380196457563350521e-01,3.227531668489019845e-02,2.709305301494459028e-01,-5.740699267223942776e-02,-4.038135008505915891e-01,-9.731764308024144772e-02,5.838295386676536358e-01,-1.021904618187038233e-02,8.719608959675401172e-01,-5.740699267223942776e-02,-4.038135008505915891e-01,-9.731764308024144772e-02
2.547770801758469927e-01,7.384953844046897586e-01,3.220220534142690522e-02,2.720954848544433480e-01,-5.736769977365082512e-02,-3.970961646431553360e-01,-9.747411264627295346e-02,5.794008491556945639e-01,-1.005755471436295401e-02,8.733412762771105564e-01,-5.736769977365082512e-02,-3.970961646431553360e-01,-9.747411264627295346e-02
2.557762059804581378e-01,7.389680615172559142e-01,3.212916894003516738e-02,2.732570537695520607e-01,-5.733100327400278418e-02,-3.903787406506480373e-01,-9.763079612183209188e-02,5.749741151841515352e-01,-9.896417922757784480e-03,8.747127855189656964e-01,-5.733100327400278418e-02,-3.903787406506480373e-01,-9.763079612183209188e-02
2.567753317850692829e-01,7.394376960066690874e-01,3.205620758316253538e-02,2.744152203401307166e-01,-5.729690427849882389e-02,-3.836612296957229717e-01,-9.778769266362936918e-02,5.705493807204345957e-01,-9.735636542897309342e-03,8.760754568764452799e-01,-5.729690427849882389e-02,-3.836612296957229717e-01,-9.778769266362936918e-02
2.577744575896804835e-01,7.399043067673944929e-01,3.198332138108449935e-02,2.755699681143911617e-01,-5.726540390820088200e-02,-3.769436326021592953e-01,-9.794480140141773039e-02,5.661266894662293492e-01,-9.575211303665481788e-03,8.774293236136300189e-01,-5.726540390820088200e-02,-3.769436326021592953e-01,-9.794480140141773039e-02
2.587735833942916286e-01,7.403679126749750372e-01,3.191051045189090968e-02,2.767212807429663135e-01,-5.723650330001410491e-02,-3.702259501948685361e-01,-9.810212143802467255e-02,5.617060848581272303e-01,-9.415142927119625471e-03,8.787744190734197991e-01,-5.723650330001410491e-02,-3.702259501948685361e-01,-9.810212143802467255e-02
2.597727091989027737e-01,7.408285325852842496e-01,3.183777492147217558e-02,2.778691419784762862e-01,-5.721020360667170707e-02,-3.635081832999006446e-01,-9.825965184938405261e-02,5.572876100682588874e-01,-9.255432128621156329e-03,8.801107766756176565e-01,-5.721020360667170707e-02,-3.635081832999006446e-01,-9.825965184938405261e-02
2.607718350035139743e-01,7.412861853337807672e-01,3.176511492350482524e-02,2.790135356750937379e-01,-5.718650599671747103e-02,-3.567903327444515993e-01,-9.841739168456620224e-02,5.528713080049423301e-01,-9.096079616965548065e-03,8.814384299150184177e-01,-5.718650599671747103e-02,-3.567903327444515993e-01,-9.841739168456620224e-02
2.617709608081251194e-01,7.417408894229422511e-01,3.169253060079095519e-02,2.801544414120789028e-01,-5.716541285321573990e-02,-3.500723993516668409e-01,-9.857533963745933325e-02,5.484572265205438502e-01,-8.937086516309304673e-03,8.827574098113359913e-01,-5.716541285321573990e-02,-3.500723993516668409e-01,-9.857533963745933325e-02
2.627700866127362644e-01,7.421926639704368167e-01,3.162002210105801375e-02,2.812918476160405912e-01,-5.714692417941760749e-02,-3.433543839565000311e-01,-9.873349503129440208e-02,5.440454028060598413e-01,-8.778453100504540751e-03,8.840677525775184620e-01,-5.714692417941760749e-02,-3.433543839565000311e-01,-9.873349503129440208e-02
2.637692124173474650e-01,7.426415277460006736e-01,3.154758958125438578e-02,2.824257384432284357e-01,-5.713104119119043200e-02,-3.366362873896252550e-01,-9.889185683470523569e-02,5.396358789821605884e-01,-8.620180059417011098e-03,8.853694919219728954e-01,-5.713104119119043200e-02,-3.366362873896252550e-01,-9.889185683470523569e-02
2.647683382219586101e-01,7.430874994960218194e-01,3.147523320605218056e-02,2.835560981496853539e-01,-5.711776512013316126e-02,-3.299181104828899369e-01,-9.905042398957580874e-02,5.352286969083610568e-01,-8.462268076858549259e-03,8.866626616205797173e-01,-5.711776512013316126e-02,-3.299181104828899369e-01,-9.905042398957580874e-02
2.657674640265698107e-01,7.435305979428193934e-01,3.140295314783055763e-02,2.846829110908051241e-01,-5.710709721355334417e-02,-3.231998540693180599e-01,-9.920919541106616724e-02,5.308238981837017922e-01,-8.304717830713195803e-03,8.879472955148417501e-01,-5.710709721355334417e-02,-3.231998540693180599e-01,-9.920919541106616724e-02
2.667665898311809558e-01,7.439708417839243637e-01,3.133074958665846982e-02,2.858061617208879635e-01,-5.709903873444298339e-02,-3.164815189831223785e-01,-9.936816998763760289e-02,5.264215241474397011e-01,-8.147529993062285758e-03,8.892234275100375784e-01,-5.709903873444298339e-02,-3.164815189831223785e-01,-9.936816998763760289e-02
2.677657156357921009e-01,7.444082496913656533e-01,3.125862271027697592e-02,2.869258345926956055e-01,-5.709359096145379120e-02,-3.097631060597037522e-01,-9.952734658107761923e-02,5.220216158797451600e-01,-7.990705230308217666e-03,8.904910915733937893e-01,-5.709359096145379120e-02,-3.097631060597037522e-01,-9.952734658107761923e-02
2.687648414404033015e-01,7.448428403109590423e-01,3.118657271408107820e-02,2.880419143570044915e-01,-5.709075518887041234e-02,-3.030446161356652457e-01,-9.968672402652262177e-02,5.176242142024065629e-01,-7.834244203298451614e-03,8.917503217322575448e-01,-5.709075518887041234e-02,-3.030446161356652457e-01,-9.968672402652262177e-02
2.697639672450144466e-01,7.452746322616032870e-01,3.111459980110114001e-02,2.891543857621567959e-01,-5.709053272658316108e-02,-2.963260500488130722e-01,-9.984630113248101069e-02,5.132293596795418633e-01,-7.678147567447786426e-03,8.930011520722906937e-01,-5.709053272658316108e-02,-2.963260500488130722e-01,-9.984630113248101069e-02
2.707630930496255917e-01,7.457036441345761268e-01,3.104270418198375528e-02,2.902632336536138391e-01,-5.709292490005899584e-02,-2.896074086381656421e-01,-1.000060766808544971e-01,5.088370926183160003e-01,-7.522415972860165001e-03,8.942436167356652144e-01,-5.709292490005899584e-02,-2.896074086381656421e-01,-1.000060766808544971e-01
2.717622188542367923e-01,7.461298944928385080e-01,3.097088607497230917e-02,2.913684429735031167e-01,-5.709793305031205662e-02,-2.828886927439596133e-01,-1.001660494269591833e-01,5.044474530696658743e-01,-7.367050064449320868e-03,8.954777499192749790e-01,-5.709793305031205662e-02,-2.828886927439596133e-01,-1.001660494269591833e-01
2.727613446588479373e-01,7.465534018703392505e-01,3.089914570588696979e-02,2.924699987601694362e-01,-5.710555853387258574e-02,-2.761699032076578297e-01,-1.003262180995455055e-01,5.000604808290339820e-01,-7.212050482059147172e-03,8.967035858729534015e-01,-5.710555853387258574e-02,-2.761699032076578297e-01,-1.003262180995455055e-01
2.737604704634590824e-01,7.469741847713271543e-01,3.082748330810430176e-02,2.935678861477217794e-01,-5.711580272275455089e-02,-2.694510408719517081e-01,-1.004865814008166908e-01,4.956762154371021079e-01,-7.057417860582358704e-03,8.979211588977059622e-01,-5.711580272275455089e-02,-2.694510408719517081e-01,-1.004865814008166908e-01
2.747595962680702830e-01,7.473922616696651033e-01,3.075589912253640784e-02,2.946620903655794987e-01,-5.712866700442263690e-02,-2.627321065807725065e-01,-1.006471380064475618e-01,4.912946961805420010e-01,-6.903152830079431479e-03,8.991305033439505046e-01,-5.712866700442263690e-02,-2.627321065807725065e-01,-1.006471380064475618e-01
2.757587220726814281e-01,7.478076510081489436e-01,3.068439339760967166e-02,2.957525967380189580e-01,-5.714415278175774549e-02,-2.560131011792951550e-01,-1.008078865656018147e-01,4.869159620927609455e-01,-6.749256015894877780e-03,9.003316536097705214e-01,-5.714415278175774549e-02,-2.560131011792951550e-01,-1.008078865656018147e-01
2.767578478772925732e-01,7.482203711978303584e-01,3.061296638924299041e-02,2.968393906837190066e-01,-5.716226147302110039e-02,-2.492940255139446670e-01,-1.009688257009474788e-01,4.825400519546612088e-01,-6.595728038775124091e-03,9.015246441391734367e-01,-5.716226147302110039e-02,-2.492940255139446670e-01,-1.009688257009474788e-01
2.777569736819037738e-01,7.486304406173439618e-01,3.054161836082562587e-02,2.979224577153032349e-01,-5.718299451181819287e-02,-2.425748804324019126e-01,-1.011299540086736254e-01,4.781670042954044852e-01,-6.442569514983072232e-03,9.027095094203662073e-01,-5.718299451181819287e-02,-2.425748804324019126e-01,-1.011299540086736254e-01
2.787560994865149189e-01,7.490378776122378346e-01,3.047034958319469466e-02,2.990017834388846718e-01,-5.720635334706037495e-02,-2.358556667836149146e-01,-1.012912700585038295e-01,4.737968573931795047e-01,-6.289781056413472349e-03,9.038862839840358099e-01,-5.720635334706037495e-02,-2.358556667836149146e-01,-1.012912700585038295e-01
2.797552252911260640e-01,7.494427004943091664e-01,3.039916033461205480e-02,3.000773535536083170e-01,-5.723233944292613340e-02,-2.291363854177972392e-01,-1.014527723937104914e-01,4.694296492759784112e-01,-6.137363270706505669e-03,9.050550024016447148e-01,-5.723233944292613340e-02,-2.291363854177972392e-01,-1.014527723937104914e-01
2.807543510957372646e-01,7.498449275409436732e-01,3.032805090074096321e-02,3.011491538511915644e-01,-5.726095427882089972e-02,-2.224170371864399032e-01,-1.016144595311277710e-01,4.650654177223774721e-01,-5.985316761360735816e-03,9.062156992837322456e-01,-5.726095427882089972e-02,-2.224170371864399032e-01,-1.016144595311277710e-01
2.817534769003484096e-01,7.502445769944575682e-01,3.025702157462216088e-02,3.022171702154663464e-01,-5.729219934933597186e-02,-2.156976229423173130e-01,-1.017763299611628425e-01,4.607042002623253918e-01,-5.833642127845685421e-03,9.073684092782307031e-01,-5.729219934933597186e-02,-2.156976229423173130e-01,-1.017763299611628425e-01
2.827526027049595547e-01,7.506416670614460829e-01,3.018607265664965261e-02,3.032813886219185573e-01,-5.732607616420629798e-02,-2.089781435394898468e-01,-1.019383821478076491e-01,4.563460341779349005e-01,-5.682339965712393526e-03,9.085131670687878191e-01,-5.732607616420629798e-02,-2.089781435394898468e-01,-1.019383821478076491e-01
2.837517285095707553e-01,7.510362159121330983e-01,3.011520445454600112e-02,3.043417951372280328e-01,-5.736258624826646307e-02,-2.022585998333149282e-01,-1.021006145286488948e-01,4.519909565042811717e-01,-5.531410866703764806e-03,9.096500073731004221e-01,-5.736258624826646307e-02,-2.022585998333149282e-01,-1.021006145286488948e-01
2.847508543141819004e-01,7.514282416797281039e-01,3.004441728333721862e-02,3.053983759188079183e-01,-5.740173114140692534e-02,-1.955389926804497747e-01,-1.022630255148768846e-01,4.476390040302057893e-01,-5.380855418864786965e-03,9.107789649412644239e-01,-5.740173114140692534e-02,-1.955389926804497747e-01,-1.022630255148768846e-01
