t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau_ext0,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_cmd0,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,sigma_min,tau_ext_max
1.25710225,0.03071998,-0.77788469,0.01012472,-2.14750772,0.02717855,1.62555157,0.79060712,-0.53465459,-0.23454919,-0.12482635,-0.57180851,-0.00149340,-0.32422897,-0.00112711,-0.43612098,-0.76975306,-0.96874926,-0.12719468,-0.28652906,-0.17382577,-0.20831077,3.34023090,2.43114980,3.22613452,1.86790902,-0.39658428,0.20796853,-0.35098772,0.20932602,0.96874926
1.25810157,0.03019798,-0.77809970,0.01000762,-2.14805410,0.02718143,1.62524336,0.79061151,-0.53456839,-0.22896523,-0.12249671,-0.56353529,-0.00097313,-0.31966837,0.00103752,-0.43568556,-0.75288573,-0.96903643,-0.13559099,-0.28661672,-0.17434140,-0.20845013,3.42734929,2.40176577,3.19858356,1.86459435,-0.39990543,0.20586837,-0.36555444,0.20937277,0.96903643
1.25910088,0.02968655,-0.77831370,0.00989327,-2.14859960,0.02718376,1.62493263,0.79060833,-0.52667547,-0.22437402,-0.11969980,-0.55597661,-0.00014263,-0.31725660,-0.00066756,-0.42545210,-0.73992996,-0.96016943,-0.14368975,-0.28608430,-0.17497286,-0.20856699,3.40451806,2.39057204,3.16384796,1.86940261,-0.40538681,0.21907128,-0.35266676,0.20941942,0.96016943
1.26010020,0.02918669,-0.77851734,0.00977231,-2.14913796,0.02718237,1.62462681,0.79060358,-0.51629829,-0.21888278,-0.11972829,-0.55246523,-0.00069201,-0.31427791,-0.00122854,-0.40807822,-0.73098782,-0.94627444,-0.15118301,-0.28515135,-0.17568492,-0.20870121,3.34618223,2.36028121,3.16807548,1.93098809,-0.40100726,0.22798828,-0.34769207,0.20946542,0.94627444
1.26109951,0.02869373,-0.77871407,0.00965311,-2.14967348,0.02717628,1.62431596,0.79060579,-0.51147735,-0.21144388,-0.12029470,-0.54726243,-0.00304613,-0.31218120,0.00019371,-0.38554684,-0.73002960,-0.92875494,-0.15454832,-0.28385377,-0.17617173,-0.20884616,3.36463167,2.29772030,3.17845548,1.97067585,-0.38378953,0.24338260,-0.35693047,0.20951116,0.92875494
1.26209882,0.02820331,-0.77889723,0.00953306,-2.15019641,0.02717079,1.62401228,0.79060703,-0.50438906,-0.20356004,-0.12051196,-0.54187001,-0.00371581,-0.30830550,0.00068453,-0.35768550,-0.74265008,-0.90598126,-0.15012610,-0.28204412,-0.17624333,-0.20895879,3.35107283,2.22868971,3.18322884,2.00599953,-0.37845521,0.24607125,-0.35960167,0.20955580,0.90598126
1.26309814,0.02771589,-0.77907796,0.00941475,-2.15071406,0.02716684,1.62370734,0.79060239,-0.49813416,-0.19732074,-0.11930333,-0.53464274,-0.00284024,-0.30882214,-0.00059404,-0.32500387,-0.77059061,-0.87792805,-0.13706004,-0.27965805,-0.17595441,-0.20903678,3.34894831,2.18545696,3.16951442,2.01465874,-0.38402011,0.27972491,-0.34959301,0.20959996,0.87792805
1.26409745,0.02725581,-0.77925583,0.00930139,-2.15122490,0.02717043,1.62339741,0.79059756,-0.48645271,-0.19175348,-0.11750743,-0.52589073,-0.00036578,-0.31059748,-0.00204638,-0.29020005,-0.80953889,-0.84793677,-0.11789258,-0.27685220,-0.17547400,-0.20909913,3.26842285,2.15546410,3.14739924,1.99998338,-0.40118141,0.32259626,-0.33836658,0.20964354,0.84793677
1.26509677,0.02678563,-0.77942839,0.00919404,-2.15172631,0.02717706,1.62308219,0.79060039,-0.48054583,-0.18621506,-0.11319889,-0.52074342,0.00280763,-0.31157827,-0.00093043,-0.25700407,-0.85383846,-0.82130952,-0.09542080,-0.27389623,-0.17482000,-0.20913634,3.26867343,2.12374623,3.08768678,2.03544857,-0.42346038,0.36017332,-0.34549184,0.20968629,0.85383846
1.26609608,0.02632508,-0.77959051,0.00908690,-2.15221578,0.02718367,1.62279012,0.79060169,-0.47554698,-0.17874193,-0.11156217,-0.51072501,0.00458387,-0.30580541,-0.00105002,-0.22725191,-0.90111550,-0.80106782,-0.07085079,-0.27098521,-0.17387001,-0.20912975,3.28100975,2.06159250,3.06523093,2.00251027,-0.43604773,0.34939609,-0.34388347,0.20972800,0.90111550
1.26709539,0.02586679,-0.77975792,0.00898454,-2.15270037,0.02718555,1.62251175,0.79060718,-0.46988909,-0.17529395,-0.10845152,-0.50486449,0.00397548,-0.29803461,0.00151450,-0.20081317,-0.94895460,-0.78675283,-0.04618139,-0.26829155,-0.17263042,-0.20908589,3.28378392,2.05927005,3.02358947,2.02579933,-0.43175703,0.32395419,-0.36127444,0.20976925,0.94895460
1.26809471,0.02540426,-0.77991882,0.00886471,-2.15318961,0.02718634,1.62223619,0.79060053,-0.46774346,-0.17169828,-0.11289685,-0.50062383,0.00254591,-0.29258900,0.00013487,-0.17601613,-0.99322454,-0.77412914,-0.02295445,-0.26585333,-0.17109352,-0.20902585,3.33753646,2.04274510,3.09197255,2.07505940,-0.42153015,0.31446423,-0.35040066,0.20981088,0.99322454
1.26909402,0.02496640,-0.78007313,0.00875108,-2.15367596,0.02718416,1.62195342,0.79059806,-0.45918851,-0.16653540,-0.11357522,-0.49504747,0.00174583,-0.28842896,-0.00051155,-0.15043877,-1.03235042,-0.75659200,-0.00041872,-0.26351898,-0.16918400,-0.20896329,3.29834231,2.00966759,3.10379696,2.10366040,-0.41566888,0.31452484,-0.34489568,0.20985224,1.03235042
1.27009334,0.02453021,-0.78022750,0.00863943,-2.15414844,0.02718181,1.62167944,0.79060016,-0.45186080,-0.16402379,-0.11283602,-0.48975492,0.00063882,-0.28237944,0.00065876,-0.12464963,-1.06600755,-0.73297702,0.02203617,-0.26129163,-0.16697951,-0.20889569,3.27596281,2.01657523,3.09719002,2.13394216,-0.40771343,0.30099473,-0.35233800,0.20989239,1.06600755
1.27109265,0.02410567,-0.78036989,0.00853335,-2.15461741,0.02718006,1.62141114,0.79060096,-0.44465191,-0.15740362,-0.11067620,-0.48281040,-0.00005881,-0.27826877,0.00149957,-0.10130584,-1.09384060,-0.70738818,0.04413787,-0.25932157,-0.16468100,-0.20880869,3.25321370,1.96341480,3.06576456,2.14150963,-0.40273622,0.30082851,-0.35741450,0.20993223,1.09384060
1.27209196,0.02367964,-0.78051648,0.00843332,-2.15506569,0.02717760,1.62114998,0.79059405,-0.43859602,-0.15426445,-0.10674910,-0.47395876,-0.00024785,-0.27354221,-0.00110850,-0.08256848,-1.11605204,-0.68451258,0.06477674,-0.25775149,-0.16254285,-0.20870098,3.24666848,1.96415618,3.01159629,2.11904163,-0.40133977,0.29612835,-0.33796923,0.20997029,1.11605204
1.27309128,0.02325244,-0.78065056,0.00833413,-2.15551884,0.02717833,1.62087732,0.79060073,-0.43325723,-0.14870188,-0.10428110,-0.46648663,-0.00006689,-0.27346524,0.00188354,-0.06960795,-1.13166741,-0.66782410,0.08190396,-0.25667109,-0.16080717,-0.20857401,3.25015550,1.92441635,2.97560608,2.11773080,-0.40267156,0.32448834,-0.35838861,0.21000876,1.13166741
1.27409059,0.02284538,-0.78079031,0.00824037,-2.15596220,0.02717750,1.62060481,0.79059989,-0.42588605,-0.14675617,-0.10182591,-0.45798099,-0.00039904,-0.27311546,0.00113902,-0.06252341,-1.13910663,-0.65830658,0.09377611,-0.25606674,-0.15957223,-0.20842197,3.22354846,1.93943673,2.94222247,2.09967329,-0.40035010,0.35101177,-0.35227861,0.21004638,1.13910663
1.27508991,0.02243694,-0.78093085,0.00814461,-2.15639106,0.02718429,1.62035642,0.79060214,-0.41961137,-0.14583538,-0.09980335,-0.44944979,0.00212309,-0.26473323,0.00162260,-0.06105749,-1.13356853,-0.65559984,0.09718098,-0.25597122,-0.15895030,-0.20827437,3.21228574,1.96928254,2.91573628,2.07937889,-0.41848508,0.32012554,-0.35491474,0.21008274,1.13356853
1.27608922,0.02202736,-0.78107103,0.00803892,-2.15682721,0.02718424,1.62012608,0.79060137,-0.41875320,-0.14346498,-0.10226898,-0.44464538,0.00157150,-0.25524973,0.00102113,-0.06277308,-1.11082399,-0.65569690,0.08946685,-0.25631627,-0.15900339,-0.20816941,3.27699657,1.96931061,2.95221132,2.11419675,-0.41475211,0.28041400,-0.34977435,0.21011969,1.11082399
1.27708853,0.02163911,-0.78120437,0.00794061,-2.15726678,0.02718296,1.61990254,0.79059682,-0.40893305,-0.14017604,-0.10201518,-0.44150685,0.00091094,-0.24507771,-0.00109587,-0.06418150,-1.07444342,-0.65268125,0.07315896,-0.25683249,-0.15947533,-0.20812058,3.21358032,1.96007642,2.94722922,2.17080766,-0.41028367,0.23561495,-0.33385943,0.21015690,1.07444342
1.27808785,0.02124085,-0.78133366,0.00783784,-2.15768945,0.02717822,1.61967583,0.79059444,-0.40614242,-0.13792146,-0.10240457,-0.43704944,-0.00093398,-0.24081234,-0.00172082,-0.06401096,-1.03078241,-0.64451243,0.05285144,-0.25731693,-0.16007351,-0.20811725,3.24938833,1.96206218,2.95290336,2.20829486,-0.39733520,0.23230057,-0.32848309,0.21019266,1.03078241
1.27908716,0.02086957,-0.78145809,0.00774294,-2.15811651,0.02717328,1.61944742,0.79059834,-0.39637872,-0.13332768,-0.10052028,-0.43435175,-0.00267083,-0.23695666,0.00046072,-0.06237037,-0.98511744,-0.63231022,0.03235190,-0.25766133,-0.16067350,-0.20811066,3.18418331,1.93284011,2.92238582,2.26973324,-0.38521480,0.23196819,-0.34308303,0.21022878,0.98511744
1.28008647,0.02049250,-0.78157903,0.00765125,-2.15852441,0.02717066,1.61922257,0.79059758,-0.39121338,-0.12890440,-0.09687412,-0.42744307,-0.00232309,-0.23208380,-0.00050773,-0.06051619,-0.94244060,-0.61978627,0.01440399,-0.25787037,-0.16128019,-0.20806028,3.18328350,1.90736606,2.86688309,2.27023850,-0.38788984,0.22443914,-0.33540376,0.21026327,0.94244060
1.28108579,0.02011975,-0.78169447,0.00755955,-2.15893297,0.02716979,1.61901531,0.79059815,-0.38472205,-0.12449923,-0.09518815,-0.42155931,-0.00276527,-0.22547365,-0.00004397,-0.05948283,-0.90494158,-0.61043536,-0.00103537,-0.25802109,-0.16207985,-0.20796750,3.16349338,1.87930975,2.83890742,2.28519412,-0.38514838,0.20379741,-0.33780947,0.21029779,0.90494158
1.28208510,0.01975965,-0.78180706,0.00747809,-2.15933912,0.02717127,1.61880668,0.79059632,-0.37885322,-0.12090666,-0.09138468,-0.41535229,-0.00160825,-0.22110722,-0.00046277,-0.05926593,-0.87201199,-0.60543515,-0.01539760,-0.25814883,-0.16322967,-0.20785852,3.15058945,1.86399004,2.77981609,2.29485794,-0.39376621,0.19897174,-0.33392281,0.21033210,0.87201199
1.28308442,0.01940878,-0.78190760,0.00739104,-2.15972615,0.02717667,1.61859432,0.79059691,-0.37036435,-0.11453585,-0.08991795,-0.40892941,0.00036560,-0.21855632,-0.00070971,-0.06014760,-0.84401247,-0.60561300,-0.02896799,-0.25828673,-0.16468388,-0.20777041,3.10007374,1.80508772,2.75249704,2.29984265,-0.40830584,0.20696505,-0.33135346,0.21036478,0.84401247
1.28408373,0.01906713,-0.78200335,0.00730702,-2.16011090,0.02717910,1.61838942,0.79059312,-0.36267459,-0.10857432,-0.08826547,-0.40064497,-0.00001351,-0.21687410,-0.00040779,-0.06231342,-0.82331369,-0.61072220,-0.04122206,-0.25847700,-0.16629418,-0.20771651,3.05952921,1.75163876,2.72243253,2.27834772,-0.40627374,0.22066362,-0.33241079,0.21039726,0.82331369
1.28508304,0.01871448,-0.78209739,0.00721317,-2.16049523,0.02717697,1.61819253,0.79059313,-0.35938366,-0.10403016,-0.09004347,-0.39639256,-0.00044977,-0.21040762,-0.00043230,-0.06424593,-0.81130230,-0.61733810,-0.05177521,-0.25866037,-0.16787027,-0.20766800,3.08167467,1.71254303,2.74236935,2.31392674,-0.40362929,0.20028625,-0.33135019,0.21042967,0.81130230
1.28608236,0.01837337,-0.78218424,0.00712287,-2.16087914,0.02717160,1.61801670,0.79059125,-0.35228002,-0.09911434,-0.09037296,-0.39260146,-0.00241964,-0.19912847,-0.00026392,-0.06327807,-0.80810113,-0.62019794,-0.05954829,-0.25864498,-0.16916721,-0.20758484,3.04874108,1.66931646,2.74048584,2.35478966,-0.39019359,0.14515444,-0.33155914,0.21046202,0.80810113
1.28708167,0.01804378,-0.78226678,0.00703421,-2.16125702,0.02716985,1.61784502,0.79059658,-0.34690737,-0.09448572,-0.08994502,-0.38807798,-0.00243620,-0.19033920,0.00125407,-0.05842345,-0.81366086,-0.61704903,-0.06313297,-0.25830943,-0.17002761,-0.20744424,3.03841162,1.62956580,2.72755847,2.38463103,-0.39064653,0.10723165,-0.34157589,0.21049384,0.81366086
1.28808099,0.01772465,-0.78234574,0.00694861,-2.16161899,0.02716891,1.61767402,0.79059504,-0.33753084,-0.08993770,-0.08765604,-0.38277642,-0.00180172,-0.18482419,-0.00005717,-0.05102671,-0.82667878,-0.61003660,-0.06224225,-0.25770555,-0.17049393,-0.20725792,2.97055047,1.59310368,2.68777430,2.40075899,-0.39573745,0.09221851,-0.33145782,0.21052432,0.82667878
1.28908030,0.01741700,-0.78242443,0.00686578,-2.16198040,0.02717126,1.61750489,0.79059976,-0.32943871,-0.08717492,-0.08578187,-0.37659551,-0.00055427,-0.18112941,0.00089150,-0.04370589,-0.84353526,-0.60337942,-0.05807934,-0.25700668,-0.17075575,-0.20707404,2.91934938,1.58148010,2.65453925,2.40430816,-0.40529862,0.08982481,-0.33747050,0.21055474,0.84353526
1.29007961,0.01710098,-0.78249185,0.00679589,-2.16232290,0.02717277,1.61733669,0.79059780,-0.32570433,-0.08095574,-0.08070391,-0.36804684,0.00040710,-0.17818998,0.00059566,-0.03837778,-0.86051265,-0.60079713,-0.05265916,-0.25639083,-0.17107633,-0.20693789,2.92854517,1.51981121,2.57131771,2.37287156,-0.41294224,0.09265062,-0.33444861,0.21058356,0.86051265
1.29107893,0.01679459,-0.78254968,0.00672533,-2.16266666,0.02717439,1.61716178,0.79059256,-0.31883012,-0.07396668,-0.07762272,-0.36010361,0.00132847,-0.17781316,-0.00068408,-0.03569248,-0.87846236,-0.60470472,-0.04652316,-0.25595477,-0.17157751,-0.20686092,2.89285438,1.44407725,2.51600675,2.34982969,-0.42030578,0.11363599,-0.32437077,0.21061249,0.87846236
1.29207824,0.01649714,-0.78260679,0.00666395,-2.16299683,0.02717758,1.61699039,0.79059009,-0.31366228,-0.06907748,-0.07302046,-0.35006740,0.00185377,-0.17583225,-0.00112354,-0.03612193,-0.89904134,-0.61646272,-0.03981554,-0.25578205,-0.17222429,-0.20681860,2.87959054,1.39979733,2.43904336,2.29529079,-0.42504733,0.12322429,-0.32032245,0.21064026,0.89904134
1.29307756,0.01620238,-0.78265807,0.00660043,-2.16332983,0.02717772,1.61682611,0.79059215,-0.30704309,-0.06393143,-0.06982618,-0.34683659,0.00223694,-0.17157853,-0.00026200,-0.04001564,-0.92177438,-0.63650311,-0.03246830,-0.25591283,-0.17281266,-0.20676505,2.84535825,1.34718577,2.38095239,2.33607121,-0.42867093,0.11631485,-0.32559893,0.21066825,0.92177438
1.29407687,0.01591859,-0.78270839,0.00653511,-2.16365071,0.02717626,1.61667962,0.79059118,-0.29885674,-0.06071535,-0.06816078,-0.33864860,0.00134735,-0.16446297,-0.00082608,-0.04746233,-0.94568746,-0.66389510,-0.02355536,-0.25631064,-0.17302161,-0.20666635,2.78816390,1.32333578,2.34648261,2.30543270,-0.42334906,0.08850006,-0.32075181,0.21069520,0.94568746
1.29507618,0.01563154,-0.78274715,0.00647716,-2.16397066,0.02717846,1.61653428,0.79059580,-0.29749830,-0.05416040,-0.06490945,-0.33251564,0.00131697,-0.15858862,0.00072407,-0.05755621,-0.96959777,-0.69602869,-0.01326366,-0.25690737,-0.17272549,-0.20651206,2.82547905,1.24749222,2.28510768,2.30401431,-0.42431990,0.06913924,-0.33098154,0.21072207,0.96959777
1.29607550,0.01535147,-0.78278753,0.00640880,-2.16427207,0.02717625,1.61639645,0.79059503,-0.29201832,-0.05064424,-0.06600731,-0.32292004,0.00096071,-0.15379210,-0.00014906,-0.06803070,-0.99285050,-0.72861161,-0.00271187,-0.25757177,-0.17202604,-0.20631060,2.80505974,1.21474200,2.28925352,2.25148793,-0.42275480,0.05691525,-0.32397810,0.21074737,0.99285050
1.29707481,0.01507464,-0.78281647,0.00635459,-2.16457499,0.02717313,1.61626267,0.79059113,-0.28756012,-0.04468252,-0.06245702,-0.31595067,-0.00027131,-0.14744762,-0.00181912,-0.07741951,-1.01429720,-0.75822731,0.00658219,-0.25821409,-0.17116065,-0.20609547,2.79708138,1.14644986,2.22305814,2.23510636,-0.41514620,0.03352672,-0.31125349,0.21077278,1.01429720
1.29807412,0.01480443,-0.78284865,0.00629803,-2.16486604,0.02717213,1.61612324,0.79059113,-0.28290827,-0.04096783,-0.05996389,-0.30947628,-0.00038560,-0.14488568,-0.00135326,-0.08613497,-1.03390926,-0.78532639,0.01445911,-0.25881721,-0.17029658,-0.20588985,2.78554337,1.10945246,2.17308086,2.22389548,-0.41545945,0.03680459,-0.31367457,0.21079720,1.03390926
1.29907344,0.01453876,-0.78287232,0.00624553,-2.16515276,0.02717443,1.61598341,0.79059435,-0.27762395,-0.03610634,-0.05764287,-0.30110609,-0.00009969,-0.14349930,0.00015572,-0.09497089,-1.05181443,-0.81147211,0.02122023,-0.25936669,-0.16955029,-0.20567873,2.76415774,1.05480666,2.12428757,2.18525324,-0.41878751,0.04823640,-0.32356313,0.21082125,1.05181443
1.30007275,0.01428966,-0.78289777,0.00619894,-2.16543559,0.02717830,1.61584695,0.79059466,-0.26866843,-0.03315881,-0.05459754,-0.29412657,0.00126996,-0.14149289,0.00068148,-0.10523052,-1.06630675,-0.83825633,0.02570347,-0.25993518,-0.16910358,-0.20544514,2.68933277,1.02812894,2.06534577,2.16452846,-0.42981357,0.05507194,-0.32643144,0.21084497,1.06630675
1.30107207,0.01402992,-0.78291835,0.00615393,-2.16570994,0.02717975,1.61571285,0.79059797,-0.26632113,-0.02992864,-0.05158792,-0.28852482,0.00199642,-0.13883971,0.00206365,-0.11814164,-1.07562695,-0.86737921,0.02702577,-0.26061934,-0.16902934,-0.20518348,2.70705766,0.99412196,2.00504452,2.16230502,-0.43629311,0.05708184,-0.33544366,0.21086797,1.07562695
1.30207138,0.01378043,-0.78294000,0.00611381,-2.16598459,0.02718339,1.61559138,0.79059247,-0.26144270,-0.02752432,-0.04861810,-0.28373687,0.00170081,-0.13350629,-0.00019731,-0.13328735,-1.07912509,-0.89873876,0.02539675,-0.26141573,-0.16925776,-0.20490764,2.68782978,0.97176956,1.94478502,2.17057664,-0.43578125,0.03957206,-0.31852084,0.21089098,1.07912509
1.30307069,0.01354433,-0.78295720,0.00606971,-2.16624268,0.02718334,1.61547174,0.79058977,-0.25344201,-0.02458613,-0.04768493,-0.27649079,0.00102194,-0.12863995,-0.00106066,-0.15020453,-1.07632484,-0.93140986,0.02057829,-0.26235200,-0.16976096,-0.20465125,2.62333293,0.94080764,1.91384944,2.14203769,-0.43243018,0.02512646,-0.31152607,0.21091260,1.07632484
1.30407001,0.01330750,-0.78297315,0.00602648,-2.16650828,0.02718044,1.61535538,0.79059205,-0.24844886,-0.02289116,-0.04610491,-0.27301328,-0.00029145,-0.12532110,-0.00047105,-0.16889672,-1.06654444,-0.96419104,0.01197462,-0.26347364,-0.17054476,-0.20441323,2.60013117,0.92509355,1.87286094,2.16668907,-0.42454063,0.02115614,-0.31495202,0.21093483,1.06654444
1.30506932,0.01307875,-0.78299386,0.00598655,-2.16676465,0.02717738,1.61524404,0.79059428,-0.24311996,-0.02249510,-0.04474584,-0.26740824,-0.00094882,-0.12135527,-0.00012400,-0.18876246,-1.04856709,-0.99550668,-0.00059922,-0.26472471,-0.17156885,-0.20416750,2.57088380,0.92873489,1.83496673,2.15977458,-0.42128462,0.01231905,-0.31668700,0.21095628,1.04856709
1.30606864,0.01285507,-0.78299926,0.00594445,-2.16701993,0.02717665,1.61513305,0.79058734,-0.23718944,-0.01726519,-0.04459931,-0.26502989,-0.00131301,-0.11825405,-0.00255702,-0.20897149,-1.02387588,-1.02381192,-0.01582185,-0.26595887,-0.17273607,-0.20391274,2.53179141,0.85841890,1.81131023,2.19765984,-0.42026008,0.00922327,-0.29850088,0.21097764,1.02387588
1.30706795,0.01263349,-0.78301309,0.00590164,-2.16726659,0.02717514,1.61502489,0.79059199,-0.23339968,-0.01631818,-0.04473400,-0.26012094,-0.00086892,-0.11551616,-0.00066825,-0.22842357,-0.99725121,-1.04704270,-0.03088979,-0.26696739,-0.17392016,-0.20363941,2.52199036,0.85042434,1.79326286,2.19846349,-0.42488449,0.00847433,-0.31115530,0.21099827,1.04704270
1.30806726,0.01241386,-0.78302181,0.00586378,-2.16750758,0.02717509,1.61491263,0.79059900,-0.22985271,-0.01455715,-0.04244286,-0.25366839,-0.00048715,-0.11467732,0.00167405,-0.24604919,-0.96844685,-1.06395207,-0.04612331,-0.26766074,-0.17525923,-0.20332209,2.51435238,0.83097177,1.73935238,2.17613360,-0.42922052,0.02109457,-0.32711527,0.21101842,1.06395207
1.30906658,0.01219419,-0.78302173,0.00581960,-2.16773656,0.02718111,1.61480340,0.79059685,-0.22592632,-0.01012730,-0.04258654,-0.24687741,0.00155662,-0.11415626,0.00031014,-0.26134624,-0.93580387,-1.07474999,-0.06346344,-0.26808479,-0.17700370,-0.20297548,2.50077279,0.77029009,1.71901955,2.14736097,-0.44553921,0.03555928,-0.31667498,0.21103757,1.07474999
1.31006589,0.01198785,-0.78302043,0.00577852,-2.16796390,0.02718258,1.61469104,0.79059387,-0.22077343,-0.00651917,-0.04216339,-0.24153914,0.00155061,-0.11425203,-0.00029122,-0.27407062,-0.90241485,-1.07939461,-0.08230220,-0.26827547,-0.17912462,-0.20264606,2.46792033,0.72041356,1.69005467,2.13781266,-0.44733079,0.05431152,-0.31153910,0.21105658,1.07939461
1.31106521,0.01178431,-0.78301891,0.00574376,-2.16819210,0.02718433,1.61458665,0.79059211,-0.21474760,-0.00399189,-0.03962750,-0.23781254,0.00156608,-0.11109397,-0.00047252,-0.28494845,-0.87142208,-1.07924338,-0.10075896,-0.26830439,-0.18135004,-0.20236658,2.42159611,0.68599829,1.63018926,2.14974969,-0.44936661,0.04971871,-0.30941735,0.21107565,1.07924338
1.31206452,0.01158662,-0.78301445,0.00570468,-2.16841125,0.02718366,1.61448791,0.79059117,-0.20917437,-0.00192381,-0.04020825,-0.23222810,0.00059252,-0.10701715,-0.00088492,-0.29517649,-0.84286761,-1.07652061,-0.11803044,-0.26828723,-0.18344260,-0.20213803,2.38054757,0.65601751,1.61473068,2.13421619,-0.44439359,0.03822344,-0.30572237,0.21109396,1.07652061
1.31306383,0.01139207,-0.78300678,0.00566638,-2.16862770,0.02718292,1.61439366,0.79059825,-0.20487971,0.00155273,-0.03962139,-0.22709499,0.00000068,-0.10225839,0.00173628,-0.30470903,-0.81576178,-1.07109690,-0.13460647,-0.26827698,-0.18535155,-0.20193289,2.35596198,0.60486199,1.58116000,2.12384759,-0.44217457,0.02151302,-0.32367371,0.21111203,1.07109690
1.31406315,0.01119838,-0.78300259,0.00563057,-2.16884771,0.02718131,1.61430789,0.79059458,-0.20143322,0.00270531,-0.03828854,-0.22646464,-0.00022082,-0.09719718,0.00049728,-0.31294141,-0.79072779,-1.06249802,-0.14957506,-0.26822282,-0.18696492,-0.20173397,2.34224262,0.58533714,1.53647953,2.17600989,-0.44255150,0.00203081,-0.31407269,0.21113039,1.06249802
