t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
8.399437562772009425e-02,7.723077970724072649e-01,-1.163723938929071555e-01,4.689430952331649638e-01,1.047477405474129819e+00,8.112777940034636703e-01,-1.787571692580867566e+00,-1.677881307964487478e-01,1.208440786325458038e+00,6.037878925514837958e-01,1.047477405474129819e+00,8.112777940034636703e-01,-1.787571692580867566e+00
8.499430867090723707e-02,7.723116453811895710e-01,-1.170424335868834043e-01,4.687977226469805525e-01,1.051837113658439238e+00,8.224694476899492290e-01,-1.813853631442024161e+00,-1.702075183577287376e-01,1.217157713196995505e+00,6.122080075301059576e-01,1.051837113658439238e+00,8.224694476899492290e-01,-1.813853631442024161e+00
8.599424171409437989e-02,7.723139300925543349e-01,-1.177258170209643240e-01,4.686508951088286801e-01,1.055834448897513989e+00,8.337861407313533757e-01,-1.839027629452540724e+00,-1.727499964099538099e-01,1.225113045335969764e+00,6.206678155173841471e-01,1.055834448897513989e+00,8.337861407313533757e-01,-1.839027629452540724e+00
8.699417475728152271e-02,7.723146529364325330e-01,-1.184222749191519986e-01,4.685025797321927810e-01,1.059472623557363713e+00,8.452286838697092852e-01,-1.863092109375795502e+00,-1.754177003104452903e-01,1.232306861866679482e+00,6.291674941889181527e-01,1.059472623557363713e+00,8.452286838697092852e-01,-1.863092109375795502e+00
8.799410780046866554e-02,7.723138157288875760e-01,-1.191315382058016070e-01,4.683527437158279683e-01,1.062754935599710793e+00,8.567979474464336720e-01,-1.886045450915464272e+00,-1.782128696383724897e-01,1.238739244894930813e+00,6.377072437722453024e-01,1.062754935599710793e+00,8.567979474464336720e-01,-1.886045450915464272e+00
8.899404084365580836e-02,7.723114204148233686e-01,-1.198533380210653337e-01,4.682013543347327555e-01,1.065684768469929766e+00,8.684948557550880022e-01,-1.907885990589189396e+00,-1.811378440115218869e-01,1.244410279502180305e+00,6.462872852341018381e-01,1.065684768469929766e+00,8.684948557550880022e-01,-1.907885990589189396e+00
8.999397388684295118e-02,7.723074691094624633e-01,-1.205874057362867624e-01,4.680483789319446197e-01,1.068265590971041901e+00,8.803203813805654532e-01,-1.928612021610402349e+00,-1.841950589013811868e-01,1.249320053734857439e+00,6.549078584561069949e-01,1.068265590971041901e+00,8.803203813805654532e-01,-1.928612021610402349e+00
9.099390693003009400e-02,7.723019641385953094e-01,-1.213334729693488628e-01,4.678937849111646230e-01,1.070500957121895524e+00,8.922755395249194477e-01,-1.948221793777960231e+00,-1.873870414465049761e-01,1.253468658587137741e+00,6.635692203981164994e-01,1.070500957121895524e+00,8.922755395249194477e-01,-1.948221793777960231e+00
9.199383997321723683e-02,7.722949080775977082e-01,-1.220912715999776244e-01,4.677375397302134807e-01,1.072394505997655845e+00,9.043613823200572499e-01,-1.966713513373349986e+00,-1.907164062641316105e-01,1.256856187975537997e+00,6.722716432484930893e-01,1.072394505997655845e+00,9.043613823200572499e-01,-1.966713513373349986e+00
9.299377301640437965e-02,7.722863037892215843e-01,-1.228605337850035145e-01,4.675796108953211849e-01,1.073949961550845433e+00,9.165789931275016844e-01,-1.984085343065209450e+00,-1.941858512600182218e-01,1.259482738703722182e+00,6.810154125605323294e-01,1.073949961550845433e+00,9.165789931275016844e-01,-1.984085343065209450e+00
9.399370605959152247e-02,7.722761544601532968e-01,-1.236409919735821927e-01,4.674199659562523479e-01,1.075171132411163022e+00,9.289294808254581204e-01,-2.000335401820986458e+00,-1.977981534364934846e-01,1.261348410416013532e+00,6.898008253742806684e-01,1.075171132411163022e+00,9.289294808254581204e-01,-2.000335401820986458e+00
9.499363910277866530e-02,7.722644636363449333e-01,-1.244323789223752696e-01,4.672585725022744829e-01,1.076206948017348397e+00,9.413791150372514682e-01,-2.015626143386326508e+00,-2.015194224952135127e-01,1.262648018739345179e+00,6.986193151390779343e-01,1.076206948017348397e+00,9.413791150372514682e-01,-2.015626143386326508e+00
9.599357214596582200e-02,7.722512352571182515e-01,-1.252344277106909876e-01,4.670953981589655024e-01,1.077386832095838853e+00,9.538499228731966983e-01,-2.030326714185067605e+00,-2.052687716687515984e-01,1.263820199909324149e+00,7.074512065022389162e-01,1.077386832095838853e+00,9.538499228731966983e-01,-2.030326714185067605e+00
9.699350518915296482e-02,7.722364736880433789e-01,-1.260468717555858764e-01,4.669304105858698706e-01,1.078893670857337783e+00,9.662979574684453787e-01,-2.044643138381626368e+00,-2.090006564200707073e-01,1.265108955947801705e+00,7.162856900842543562e-01,1.078893670857337783e+00,9.662979574684453787e-01,-2.044643138381626368e+00
9.799343823234010764e-02,7.722134901902887316e-01,-1.269057240636801975e-01,4.667678049924357531e-01,1.080647698960909064e+00,9.786330432896765963e-01,-2.058723925210561134e+00,-2.126353745659428640e-01,1.266511380957399791e+00,7.250854475954108258e-01,1.080647698960909064e+00,9.786330432896765963e-01,-2.058723925210561134e+00
9.899337127552725046e-02,7.721854089588632286e-01,-1.277932671173326873e-01,4.666055211332308938e-01,1.082489251493688132e+00,9.909044818827354995e-01,-2.072760401138728614e+00,-2.162135429430674938e-01,1.267963591667289336e+00,7.338686625953150244e-01,1.082489251493688132e+00,9.909044818827354995e-01,-2.072760401138728614e+00
9.999330431871439329e-02,7.721556147340636889e-01,-1.286907939785383037e-01,4.664413791632423534e-01,1.084357370085910155e+00,1.003161634730835639e+00,-2.086811500147740084e+00,-2.197773460456678429e-01,1.269433171632178059e+00,7.426547145285083973e-01,1.084357370085910155e+00,1.003161634730835639e+00,-2.086811500147740084e+00
1.009932373619015361e-01,7.721240608939066163e-01,-1.295983034993334615e-01,4.662753778575402519e-01,1.086252478892761886e+00,1.015404437949293470e+00,-2.100877185294998561e+00,-2.233267557615140064e-01,1.270920242575870773e+00,7.514436285886353373e-01,1.086252478892761886e+00,1.015404437949293470e+00,-2.100877185294998561e+00
1.019931704050886789e-01,7.720907003015674563e-01,-1.305157943775150930e-01,4.661075159934359169e-01,1.088175001163864009e+00,1.027632826317120607e+00,-2.114957418985704773e+00,-2.268617428738338160e-01,1.272424925313427657e+00,7.602354296587040539e-01,1.088175001163864009e+00,1.027632826317120607e+00,-2.114957418985704773e+00
1.029931034482758218e-01,7.720554853057887135e-01,-1.314432651521239004e-01,4.659377923510029662e-01,1.090125359243331982e+00,1.039846733254785383e+00,-2.129052162969579776e+00,-2.303822770573464296e-01,1.273947339748717100e+00,7.690301423080514454e-01,1.090125359243331982e+00,1.039846733254785383e+00,-2.129052162969579776e+00
1.039930364914629646e-01,7.720183677413160472e-01,-1.323807141988790903e-01,4.657662057136026101e-01,1.092103974569811564e+00,1.052046090802051026e+00,-2.143161378337546275e+00,-2.338883268744251787e-01,1.275487604871867298e+00,7.778277907893141885e-01,1.092103974569811564e+00,1.052046090802051026e+00,-2.143161378337546275e+00
1.049929695346501074e-01,7.719792989293561281e-01,-1.333281397255662304e-01,4.655927548684157813e-01,1.094111267676476151e+00,1.064230829595886219e+00,-2.157285025518394850e+00,-2.373798597713912550e-01,1.277045838756624363e+00,7.866283990354028255e-01,1.094111267676476151e+00,1.064230829595886219e+00,-2.157285025518394850e+00
1.059929025778372502e-01,7.719382296780644692e-01,-1.342855397673764217e-01,4.654174386069800384e-01,1.096147658190991026e+00,1.076400878848445375e+00,-2.171423064275416870e+00,-2.408568420749380434e-01,1.278622158557615407e+00,7.954319906564808473e-01,1.096147658190991026e+00,1.076400878848445375e+00,-2.171423064275416870e+00
1.069928356210243930e-01,7.718951102830582389e-01,-1.352529121821981484e-01,4.652402557257326321e-01,1.098213564835440970e+00,1.088556166325116203e+00,-2.185575453703017867e+00,-2.443192389886837401e-01,1.280216680507519911e+00,8.042385889369447760e-01,1.098213564835440970e+00,1.088556166325116203e+00,-2.185575453703017867e+00
1.079927686642115359e-01,7.718498905279581601e-01,-1.362302546458619978e-01,4.650612050265596209e-01,1.100309405426222353e+00,1.100696618322641651e+00,-2.199742152223300273e+00,-2.477670145898585585e-01,1.281829519914145177e+00,8.130482168324149050e-01,1.100309405426222353e+00,1.100696618322641651e+00,-2.199742152223300273e+00
1.089927017073986926e-01,7.718025196849579439e-01,-1.372175646473377530e-01,4.648802853173494842e-01,1.102435596873890811e+00,1.112822159647305131e+00,-2.213923117582619948e+00,-2.512001318261217753e-01,1.283460791157410519e+00,8.218608969667248187e-01,1.102435596873890811e+00,1.112822159647305131e+00,-2.213923117582619948e+00
1.099926347505858354e-01,7.717529465154251422e-01,-1.382148394838841332e-01,4.646974954125537849e-01,1.104592555182980718e+00,1.124932713593180145e+00,-2.228118306848124952e+00,-2.546185525125121973e-01,1.285110607686246853e+00,8.306766516289203484e-01,1.104592555182980718e+00,1.124932713593180145e+00,-2.228118306848124952e+00
1.109925677937729782e-01,7.717011192705280909e-01,-1.392220762561520997e-01,4.645128341337512179e-01,1.106780695451770491e+00,1.137028201920448289e+00,-2.242327676404262338e+00,-2.580222373285305792e-01,1.286779082015393705e+00,8.394955027702575290e-01,1.106780695451770491e+00,1.137028201920448289e+00,-2.242327676404262338e+00
1.119925008369601210e-01,7.716469856918974912e-01,-1.402392718632407276e-01,4.643263003102205411e-01,1.109000431872014358e+00,1.149108544833781664e+00,-2.256551181949265850e+00,-2.614111458153574596e-01,1.288466325722120498e+00,8.483174720012104375e-01,1.109000431872014358e+00,1.149108544833781664e+00,-2.256551181949265850e+00
1.129924338801472639e-01,7.715904930123169692e-01,-1.412664229977068919e-01,4.641378927795163367e-01,1.111252177728633939e+00,1.161173660960779008e+00,-2.270788778491613424e+00,-2.647852363732014491e-01,1.290172449442850588e+00,8.571425805884812510e-01,1.111252177728633939e+00,1.161173660960779008e+00,-2.270788778491613424e+00
1.139923669233344067e-01,7.715315879564454971e-01,-1.423035261405282970e-01,4.639476103880513236e-01,1.113536345399352534e+00,1.173223467330476000e+00,-2.285040420346474921e+00,-2.681444662587872396e-01,1.291897562869703808e+00,8.659708494520155231e-01,1.113536345399352534e+00,1.173223467330476000e+00,-2.285040420346474921e+00
1.149922999665215495e-01,7.714702167415753431e-01,-1.433505775560199591e-01,4.637554519916847751e-01,1.115853346354296782e+00,1.185257879351899968e+00,-2.299306061132116774e+00,-2.714887915829725107e-01,1.293641774746950412e+00,8.748022991620220123e-01,1.115853346354296782e+00,1.185257879351899968e+00,-2.299306061132116774e+00
1.159922330097086923e-01,7.714063250784191084e-01,-1.444075732867050044e-01,4.635614164563157669e-01,1.118203591155547239e+00,1.197276810792696766e+00,-2.313585653766301320e+00,-2.748181673085057786e-01,1.295405192867380206e+00,8.836369499359989499e-01,1.118203591155547239e+00,1.197276810792696766e+00,-2.313585653766301320e+00
1.169921660528958351e-01,7.713398581719341784e-01,-1.454745091481394470e-01,4.633655026584826420e-01,1.120587489456638552e+00,1.209280173757803167e+00,-2.327879150462658142e+00,-2.781325472479178051e-01,1.297187924068591292e+00,8.924748216357615282e-01,1.120587489456638552e+00,1.209280173757803167e+00,-2.327879150462658142e+00
1.179920990960829780e-01,7.712707607221822581e-01,-1.465513807236911437e-01,4.631677094859674160e-01,1.123005450002014349e+00,1.221267878668181206e+00,-2.342186502727030550e+00,-2.814318840615478434e-01,1.298990074229192437e+00,9.013159337644798264e-01,1.123005450002014349e+00,1.221267878668181206e+00,-2.342186502727030550e+00
1.189920321392701208e-01,7.711989769252224347e-01,-1.476381833592732284e-01,4.629680358384069550e-01,1.125457880626430374e+00,1.233239834239603816e+00,-2.356507661353802519e+00,-2.847161292557123247e-01,1.300811748264927514e+00,9.101603054637175116e-01,1.125457880626430374e+00,1.233239834239603816e+00,-2.356507661353802519e+00
1.199919651824572636e-01,7.711242418318274838e-01,-1.487359938711519669e-01,4.627664806279072618e-01,1.127946934981592264e+00,1.245194365208180942e+00,-2.370717886226859861e+00,-2.879834058530005847e-01,1.302653454101609931e+00,9.190079555104786468e-01,1.127946934981592264e+00,1.245194365208180942e+00,-2.370717886226859861e+00
1.209918982256444064e-01,7.710469705435640808e-01,-1.498423545003411961e-01,4.625630427796671440e-01,1.130469071053354035e+00,1.257134961617043745e+00,-2.384442202032985847e+00,-2.912378041779361548e-01,1.304514382137847095e+00,9.278589023142547187e-01,1.130469071053354035e+00,1.257134961617043745e+00,-2.384442202032985847e+00
1.219918312688315631e-01,7.709669941393584303e-01,-1.509578604709712890e-01,4.623577212326032693e-01,1.133025618260897316e+00,1.269060658356464977e+00,-2.397430272714105470e+00,-2.944782651675310059e-01,1.306394846293265966e+00,9.367131639140854338e-01,1.133025618260897316e+00,1.269060658356464977e+00,-2.397430272714105470e+00
1.229917643120187060e-01,7.708843722323253100e-01,-1.520819283301285407e-01,4.621505149399841583e-01,1.135615984575957249e+00,1.280972216463094782e+00,-2.409682046181636395e+00,-2.977057224392106738e-01,1.308294714707294082e+00,9.455707579756161829e-01,1.135615984575957249e+00,1.280972216463094782e+00,-2.409682046181636395e+00
1.239916973552058488e-01,7.707991673917258257e-01,-1.532139746339515052e-01,4.619414228700681746e-01,1.138239541467265248e+00,1.292870403251881406e+00,-2.421197469616871434e+00,-3.009211143258341825e-01,1.310213844984279952e+00,9.544317017881653875e-01,1.138239541467265248e+00,1.292870403251881406e+00,-2.421197469616871434e+00
1.249916303983929916e-01,7.707114452059821152e-01,-1.543534159628650593e-01,4.617304440067462323e-01,1.140895624004732545e+00,1.304755992554085919e+00,-2.431976489467186919e+00,-3.041253840215382698e-01,1.312152084284184950e+00,9.632960122617977294e-01,1.140895624004732545e+00,1.304755992554085919e+00,-2.431976489467186919e+00
1.259915634415801344e-01,7.706212743413057842e-01,-1.554996689366808238e-01,4.615175773501921097e-01,1.143583530958468764e+00,1.316629764952821136e+00,-2.442019051442230637e+00,-3.073194797271563972e-01,1.314109269406483316e+00,9.721637059244009338e-01,1.143583530958468764e+00,1.316629764952821136e+00,-2.442019051442230637e+00
1.269914964847672634e-01,7.705287265959422927e-01,-1.566521502295282198e-01,4.613028219175170364e-01,1.146302524892554686e+00,1.328492508015614915e+00,-2.451325100510095556e+00,-3.105043547950530614e-01,1.316085226867227842e+00,9.810347989187681028e-01,1.146302524892554686e+00,1.328492508015614915e+00,-2.451325100510095556e+00
1.279914295279544201e-01,7.704338769500285178e-01,-1.578102765845809385e-01,4.610861767434287772e-01,1.149051832253498606e+00,1.340345016523524890e+00,-2.459894580893476235e+00,-3.136809678732381257e-01,1.318079772969221963e+00,9.899093069996888206e-01,1.149051832253498606e+00,1.340345016523524890e+00,-2.459894580893476235e+00
1.289913625711415768e-01,7.703368036110589401e-01,-1.589734648285393848e-01,4.608676408808994873e-01,1.151830643453295666e+00,1.352188092696305244e+00,-2.467727436065800806e+00,-3.168502830486151778e-01,1.320092713865236078e+00,9.987872455310405906e-01,1.151830643453295666e+00,1.352188092696305244e+00,-2.467727436065800806e+00
1.299912956143287057e-01,7.702375880549640064e-01,-1.601411318858329824e-01,4.606472134018352316e-01,1.154638112947002693e+00,1.364022546413165227e+00,-2.474823608747358517e+00,-3.200132699892205834e-01,1.322123845614211479e+00,1.007668629482890488e+00,1.154638112947002693e+00,1.364022546413165227e+00,-2.474823608747358517e+00
1.309912286575158624e-01,7.701362580048086715e-01,-1.613126898118505959e-01,4.604246096879209826e-01,1.157410354229044369e+00,1.375611864117644911e+00,-2.481176804351934884e+00,-3.230560051999226134e-01,1.324138258342420604e+00,1.016393896789397733e+00,1.157410354229044369e+00,1.375611864117644911e+00,-2.481176804351934884e+00
1.319911617007029914e-01,7.700330333643606862e-01,-1.624875671897375584e-01,4.602004857486345912e-01,1.160025939765511938e+00,1.386472133554309316e+00,-2.486766146108672082e+00,-3.257458578750083711e-01,1.326063687518381329e+00,1.024637873574804514e+00,1.160025939765511938e+00,1.386472133554309316e+00,-2.486766146108672082e+00
1.329910947438901481e-01,7.699279725508684225e-01,-1.636651787603134456e-01,4.599746698040160231e-01,1.162415777943231365e+00,1.396359196925379020e+00,-2.491583903312971415e+00,-3.279654601972488148e-01,1.327861785563419827e+00,1.032234795147530138e+00,1.162415777943231365e+00,1.396359196925379020e+00,-2.491583903312971415e+00
1.339910277870772770e-01,7.698211993962713606e-01,-1.648449449414000623e-01,4.597472964302278808e-01,1.164575722052306750e+00,1.405274761853759102e+00,-2.495628680680790357e+00,-3.297165053941049084e-01,1.329529917914896942e+00,1.039184094886040688e+00,1.164575722052306750e+00,1.405274761853759102e+00,-2.495628680680790357e+00
1.349909608302644337e-01,7.697128420430752183e-01,-1.660262866399575543e-01,4.595185000287149713e-01,1.166501591320535436e+00,1.413220551449887008e+00,-2.498899084652923541e+00,-3.310007023768212764e-01,1.331065442848359481e+00,1.045485198845879538e+00,1.166501591320535436e+00,1.413220551449887008e+00,-2.498899084652923541e+00
1.359908938734515627e-01,7.696030329705000339e-01,-1.672086252730105860e-01,4.592884148198977945e-01,1.168189178290919727e+00,1.420198302568786541e+00,-2.501393723541842640e+00,-3.318197747820070265e-01,1.332465715151684105e+00,1.051137525832160691e+00,1.168189178290919727e+00,1.420198302568786541e+00,-2.501393723541842640e+00
