t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
5.730000000000000648e-01,4.488823051504563927e-02,5.591077496204257535e-01,-1.289497809902584100e-02,-2.205611635391581338e+00,-1.979244196063359787e-02,3.231964745592792454e+00,-1.602166528236971810e-01,2.077358178367338937e-02,-4.187039343979898631e-01,7.264998106613806961e-02,1.750282085305532531e+00,1.309034939290359967e-02,-1.480170269148129991e+00,8.806095518434008118e-02,7.691971049215762246e-03,-1.550362655376655852e-01,2.690058733761552245e-02,6.480884841299783261e-01,4.847049950407134045e-03,-5.480724016089251194e-01,3.260691030068718632e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.740000000000000657e-01,4.490900790534124720e-02,5.586889689231976375e-01,-1.282231479871981383e-02,-2.203861032419378585e+00,-1.977934921132948332e-02,3.230484303957531722e+00,-1.601285757239114538e-01,2.078116132875215336e-02,-4.188567046510193737e-01,7.267648847406590895e-02,1.750920701318133821e+00,1.309512559829530132e-02,-1.480710330914853712e+00,8.809308551152437994e-02,7.467098473963665328e-03,-1.505038246241663380e-01,2.611415635501057597e-02,6.291418025206656495e-01,4.705347830397915709e-03,-5.320496615874397150e-01,3.165365659712876534e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000666e-01,4.492979276272515005e-02,5.582700377223499544e-01,-1.274962538429296952e-02,-2.202109800306230269e+00,-1.976625175668395018e-02,3.229003330273334083e+00,-1.600404669705121630e-01,2.078851593996855485e-02,-4.190049412278573082e-01,7.270220923667608526e-02,1.751540365485368733e+00,1.309976006294729864e-02,-1.481234365574693124e+00,8.812426232520396974e-02,7.242103940439531540e-03,-1.459689255689324838e-01,2.532729885635048861e-02,6.101848452939417911e-01,4.563568859106678643e-03,-5.160182317304542465e-01,3.069988590222794134e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.760000000000000675e-01,4.495058486220314398e-02,5.578509605527752768e-01,-1.267691064260173181e-02,-2.200357958009066639e+00,-1.975314973847576080e-02,3.227521840571606848e+00,-1.599523275172687331e-01,2.079564549721216876e-02,-4.191486417076064064e-01,7.272714293391484286e-02,1.752141067687309928e+00,1.310425271117270432e-02,-1.481742364569479165e+00,8.815448511622053784e-02,7.016991144348450060e-03,-1.414316428611073206e-01,2.454002776636371452e-02,5.912179238321417785e-01,4.421715365359998873e-03,-4.999783753663145092e-01,2.974561388238899928e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.769999999999999574e-01,4.497138397866273091e-02,5.574317419517500483e-01,-1.260417136091611379e-02,-2.198605524494783747e+00,-1.974004329855822554e-02,3.226039850892185257e+00,-1.598641583184519654e-01,2.080254988406828737e-02,-4.192878037438583783e-01,7.275128915865328172e-02,1.752722798115414982e+00,1.310860346961347650e-02,-1.482234319604367023e+00,8.818375339108250333e-02,6.791763781395745991e-03,-1.368920509898337023e-01,2.375235600977937400e-02,5.722413495176112974e-01,4.279789677984785490e-03,-4.839303558233751801e-01,2.879085620401611312e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.779999999999999583e-01,4.499218988687687243e-02,5.570123864588600870e-01,-1.253140832690681147e-02,-2.196852518739929927e+00,-1.972693257885683310e-02,3.224557377283065129e+00,-1.597759603288181340e-01,2.080922898781790639e-02,-4.194224250646946817e-01,7.277464751668710763e-02,1.753285547272521727e+00,1.311281226724040315e-02,-1.482710222647841913e+00,8.821206667196451745e-02,6.566425547286536268e-03,-1.323502244442567033e-01,2.296429651132675387e-02,5.532554337327049154e-01,4.137794125807656154e-03,-4.678744364299785019e-01,2.783562853351395638e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.789999999999999591e-01,4.501300236150762579e-02,5.565928986159258685e-01,-1.245862232863221598e-02,-2.195098959730394483e+00,-1.971381772136693994e-02,3.223074435800145743e+00,-1.596877345035935813e-01,2.081568269943772156e-02,-4.195525034726852454e-01,7.279721762673685426e-02,1.753829305972850916e+00,1.311687903535309688e-02,-1.483170065931719739e+00,8.823942449670758859e-02,6.340980137726090482e-03,-1.278062377135165129e-01,2.217586219573414175e-02,5.342604878597629892e-01,3.995731037655353424e-03,-4.518108805144738227e-01,2.687994653728598138e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.799999999999999600e-01,4.503382117710988397e-02,5.561732829669275846e-01,-1.238581415452559564e-02,-2.193344866461097720e+00,-1.970069886815144916e-02,3.221591042506959379e+00,-1.595994817984590919e-01,2.082191091360012167e-02,-4.196780368448896903e-01,7.281899912044778600e-02,1.754354065342006219e+00,1.312080370757999319e-02,-1.483613841951139989e+00,8.826582641881937363e-02,6.115431248419553323e-03,-1.232601652867599817e-01,2.138706598773087997e-02,5.152568232811258753e-01,3.853602742354633737e-03,-4.357399514052104905e-01,2.592382588173747227e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.809999999999999609e-01,4.505464610813508797e-02,5.557535440579316477e-01,-1.231298459338205087e-02,-2.191590257935678743e+00,-1.968757616133844784e-02,3.220107213474414642e+00,-1.595112031695339327e-01,2.082791352867320936e-02,-4.197990231328563304e-01,7.283999164238978696e-02,1.754859816816971785e+00,1.312458621987835916e-02,-1.484041543464573953e+00,8.829127200747347026e-02,5.889782575072277648e-03,-1.187120816531308520e-01,2.059792081204614433e-02,4.962447513791516940e-01,3.711411568732253530e-03,-4.196619124305431825e-01,2.496728223327249196e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.819999999999999618e-01,4.507547692893484892e-02,5.553336864370153059e-01,-1.224013443434570844e-02,-2.189835153166182380e+00,-1.967444974311893108e-02,3.218622964780528228e+00,-1.594228995733605048e-01,2.083369044672082199e-02,-4.199154603626233384e-01,7.286019485005751362e-02,1.755346552146116679e+00,1.312822651053429171e-02,-1.484453163493821615e+00,8.831576084751037448e-02,5.664037813389338760e-03,-1.141620613017693131e-01,1.980843959340833349e-02,4.772245835361790256e-01,3.569159845614830462e-03,-4.035770269188088122e-01,2.401033125829477033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.829999999999999627e-01,4.509631341376473673e-02,5.549137146541930354e-01,-1.216726446689670067e-02,-2.188079571172751869e+00,-1.966131975574441845e-02,3.217138312510162912e+00,-1.593345719668884664e-01,2.083924157350243445e-02,-4.200273466347171358e-01,7.287960841387050581e-02,1.755814263389191110e+00,1.313172452016270371e-02,-1.484848695324009427e+00,8.833929253943671733e-02,5.438200659076047883e-03,-1.096101787218217716e-01,1.901863525654673426e-02,4.581966311345553322e-01,3.426849901829259748e-03,-3.874855581983656094e-01,2.305298862320959152e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.839999999999999636e-01,4.511715533678787443e-02,5.544936332613409347e-01,-1.209437548083827987e-02,-2.186323530983312668e+00,-1.964818634152466076e-02,3.215653272754766867e+00,-1.592462213074591071e-01,2.084456681847332571e-02,-4.201346801241538920e-01,7.289823201717283985e-02,1.756262942917327097e+00,1.313508019170733961e-02,-1.485228132503591425e+00,8.836186669942552863e-02,5.212274807837549706e-03,-1.050565084024284168e-01,1.822852072619024488e-02,4.391612055566245232e-01,3.284484066202131292e-03,-3.713877695975540405e-01,2.209526999442035233e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.849999999999999645e-01,4.513800247207874761e-02,5.540734468121232270e-01,-1.202146826628390855e-02,-2.184567051633264700e+00,-1.963504964282529811e-02,3.214167861612104993e+00,-1.591578485527898046e-01,2.084966609478438454e-02,-4.202374590804385801e-01,7.291606535623335050e-02,1.756692583413040021e+00,1.313829347044076501e-02,-1.485591468844353669e+00,8.838348295931640342e-02,4.986263955379099944e-03,-1.005011248327378759e-01,1.743810892706809668e-02,4.201186181847376133e-01,3.142064667560243163e-03,-3.552839244447287825e-01,2.113719103833222590e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.859999999999999654e-01,4.515885459362679877e-02,5.536531598619173211e-01,-1.194854361364431489e-02,-2.182810152165169715e+00,-1.962190980206554233e-02,3.212682095186002229e+00,-1.590694546609582039e-01,2.085453931928225174e-02,-4.203356818275658657e-01,7.293310814024563105e-02,1.757103177870227517e+00,1.314136430396440486e-02,-1.485938698421407356e+00,8.840414096661527998e-02,4.760171797405871041e-03,-9.594410250188811773e-02,1.664741278390857726e-02,4.010691804012349593e-01,2.999594034730268532e-03,-3.391742860682356309e-01,2.017876742134872003e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.869999999999999662e-01,4.517971147534018128e-02,5.532327769677392038e-01,-1.187560231361454652e-02,-2.181052851628439093e+00,-1.960876696171582473e-02,3.211195989586073551e+00,-1.589810405903865909e-01,2.085918641250926117e-02,-4.204293467640181636e-01,7.294936009132801935e-02,1.757494719594165700e+00,1.314429264220844801e-02,-1.486269815573191266e+00,8.842384038449430106e-02,4.534002029623201979e-03,-9.138551589902688121e-02,1.585644522144130653e-02,3.820132035884729049e-01,2.857074496539005470e-03,-3.230591177964257099e-01,1.922001480987478583e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999671e-01,4.520057289104943005e-02,5.528123026881692770e-01,-1.180264515716109713e-02,-2.179295169079023431e+00,-1.959562126429548884e-02,3.209709560927466399e+00,-1.588926072998262662e-01,2.086360729870346056e-02,-4.205184523627695237e-01,7.296482094452363953e-02,1.757867202201520707e+00,1.314707843743196172e-02,-1.486584814901476426e+00,8.844258089179232729e-02,4.307758347736168059e-03,-8.682543951329568799e-02,1.506521916439501618e-02,3.629509991287864779e-01,2.714508381813182658e-03,-3.069386829576483677e-01,1.826094887031437519e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.889999999999999680e-01,4.522143861451118074e-02,5.523917415832778621e-01,-1.172967293550894463e-02,-2.177537123579102563e+00,-1.958247285237046248e-02,3.208222825330593331e+00,-1.588041557483418631e-01,2.086780190579861499e-02,-4.206029971712805793e-01,7.297949044780019379e-02,1.758220619620335823e+00,1.314972164422283790e-02,-1.486883691271360775e+00,8.846036218301438214e-02,4.081444447450038870e-03,-8.226394783383828013e-02,1.427374753749854897e-02,3.438828784045160347e-01,2.571898019379445510e-03,-2.908132448802422942e-01,1.730158526907166205e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.899999999999999689e-01,4.524230841941183356e-02,5.519710982145503708e-01,-1.165668644012864304e-02,-2.175778734196769371e+00,-1.956932186855090544e-02,3.206735798920869573e+00,-1.587156868952956934e-01,2.087177016542413055e-02,-4.206829798115021557e-01,7.299336836205028156e-02,1.758554966090036364e+00,1.315222221949776359e-02,-1.487166439811267837e+00,8.847718396833198495e-02,3.855064024470000739e-03,-7.770111534979795564e-02,1.348204326548108067e-02,3.248091527980250248e-01,2.429245738064592097e-03,-2.746830668925692720e-01,1.634193967255159752e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.909999999999999698e-01,4.526318207937127941e-02,5.515503771448130310e-01,-1.158368646272339361e-02,-2.174020020005724696e+00,-1.955616845548891272e-02,3.205248497828452781e+00,-1.586272017003320656e-01,2.087551201290521741e-02,-4.207583989798749369e-01,7.300645446109106651e-02,1.758870236161431011e+00,1.315458012250227474e-02,-1.487433055912952051e+00,8.849304597358317870e-02,3.628620774501351010e-03,-7.313701655031934479e-02,1.269011927307123200e-02,3.057301336916555812e-01,2.286553866695364978e-03,-2.585484123229679909e-01,1.538202774715802246e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.919999999999999707e-01,4.528405936794655667e-02,5.511295829381585021e-01,-1.151067379521609341e-02,-2.172261000084962035e+00,-1.954301275587616224e-02,3.203760938187974805e+00,-1.585387011233615473e-01,2.087902738726269899e-02,-4.208292534473273561e-01,7.301874853166452628e-02,1.759166424696712694e+00,1.315679531481074582e-02,-1.487683535231495213e+00,8.850794794027218304e-02,3.402118393249248252e-03,-6.857172592454352511e-02,1.189798848499823425e-02,2.866461324677462841e-01,2.143824734098437323e-03,-2.424095444997931281e-01,1.442186515929544388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.929999999999999716e-01,4.530494005863561907e-02,5.507087201598710458e-01,-1.143764922973647055e-02,-2.170501693518455788e+00,-1.952985491244158336e-02,3.202273136138281018e+00,-1.584501861245454779e-01,2.088231623121318201e-02,-4.208955420592783714e-01,7.303025037343741088e-02,1.759443526869455932e+00,1.315886776032634646e-02,-1.487917873685309145e+00,8.852188962556972740e-02,3.175560576418851033e-03,-6.400531796161601505e-02,1.110566382599059709e-02,2.675574605086410429e-01,2.001060669100523937e-03,-2.262667267513851499e-01,1.346146757536770266e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.939999999999999725e-01,4.532582392488095080e-02,5.502877933763524743e-01,-1.136461355860809812e-02,-2.168742119394852175e+00,-1.951669506794905321e-02,3.200785107822167852e+00,-1.583616576642800922e-01,2.088537849116890721e-02,-4.209572637356346902e-01,7.304095979900107616e-02,1.759701538164613055e+00,1.316079742528108477e-02,-1.488136067456131917e+00,8.853487080231300932e-02,2.948951019715484456e-03,-5.943786715068100079e-02,1.031315822077777389e-02,2.484644291966962015e-01,1.858264000528492277e-03,-2.101202224061040624e-01,1.250085066177997195e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.949999999999999734e-01,4.534671074007328578e-02,5.498668071550476544e-01,-1.129156757433551379e-02,-2.166982296807157038e+00,-1.950353336519504432e-02,3.199296869386117681e+00,-1.582731167031810604e-01,2.088821411723790211e-02,-4.210144174707932674e-01,7.305087663387177521e-02,1.759940454378525976e+00,1.316258427823581434e-02,-1.488338112989032513e+00,8.854689125900555569e-02,2.722293418844279334e-03,-5.486944798087911579e-02,9.520484594088884922e-03,2.293673499142521166e-01,1.715437057208932248e-03,-1.939702947922938847e-01,1.154003008493575955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
